Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2013; 62    ;  8    ;02     ;
10.01.2013; 61    ;  7    ;02     ;
15.01.2013; 64    ;  8    ;02     ;
20.01.2013; 71    ;  7    ;02     ;
25.01.2013; 76    ;  8    ;02     ;
31.01.2013; 75    ; 10    ;02     ;
05.02.2013; 78    ; 11    ;02     ;
10.02.2013; 81    ; 12    ;02     ;
15.02.2013; 83    ; 12    ;02     ;
20.02.2013; 84    ; 12    ;02     ;
25.02.2013; 86    ; 14    ;02     ;
28.02.2013; 87    ; 14    ;02     ;
05.03.2013; 87    ; 13    ;02     ;
10.03.2013; 87    ; 13    ;02     ;
15.03.2013; 77    ; 13    ;02     ;
20.03.2013; 76    ; 16    ;02     ;
25.03.2013; 76    ; 16    ;02     ;
31.03.2013; 74    ; 17    ;02     ;
05.04.2013; 75    ;  1    ;02     ;
10.04.2013;       ;       ;02     ;
15.04.2013;       ;       ;02     ;
15.12.2013;       ;       ;02     ;
20.12.2013;       ;       ;02     ;
25.12.2013;       ;       ;02     ;
31.12.2013;       ;       ;02     ;
05.01.2014; 45    ;  4    ;02     ;
10.01.2014; 66    ;  8    ;02     ;
15.01.2014; 70    ;  8    ;02     ;
20.01.2014; 77    ;  8    ;02     ;
25.01.2014; 88    ; 14    ;02     ;
31.01.2014; 96    ; 14    ;02     ;
05.02.2014;       ;       ;02     ;
10.02.2014;104    ; 16    ;02     ;
15.02.2014;       ;       ;02     ;
20.02.2014;103    ; 17    ;02     ;
25.02.2014;       ;       ;02     ;
28.02.2014;102    ; 14    ;02     ;
05.03.2014;102    ; 14    ;02     ;
10.03.2014;100    ; 12    ;02     ;
15.03.2014;100    ;  7    ;02     ;
20.03.2014; 92    ;       ;02     ;
25.03.2014;       ;       ;02     ;
05.12.2014;       ;       ;02     ;
10.12.2014; 21    ;  5    ;02     ;
15.12.2014; 29    ;  5    ;02     ;
20.12.2014; 48    ;  4    ;02     ;
25.12.2014; 55    ;  4    ;02     ;
31.12.2014; 64    ;  3    ;02     ;
05.01.2015;       ;       ;02     ;
10.01.2015; 70    ;  3    ;02     ;
15.01.2015;       ;       ;02     ;
20.01.2015; 87    ;  3    ;02     ;
25.01.2015;       ;       ;02     ;
31.01.2015;100    ;  6    ;02     ;
05.02.2015;       ;       ;02     ;
10.02.2015; 96    ;  3    ;02     ;
15.02.2015;       ;       ;02     ;
20.02.2015;100    ;  4    ;02     ;
25.02.2015;       ;       ;02     ;
28.02.2015;102    ; 12    ;02     ;
05.03.2015;       ;       ;02     ;
10.03.2015;102    ;  4    ;02     ;
15.03.2015;       ;       ;02     ;
20.03.2015;100    ;  1    ;02     ;
25.03.2015;       ;       ;02     ;
31.03.2015;       ;       ;02     ;
05.04.2015;       ;       ;02     ;
10.12.2015;       ;       ;02     ;
15.12.2015; 50    ;  1    ;02     ;
20.12.2015; 53    ;  1    ;02     ;
25.12.2015; 55    ;  5    ;02     ;
31.12.2015; 58    ;  5    ;02     ;
05.01.2016; 58    ;  8    ;02     ;
10.01.2016; 60    ;  8    ;02     ;
15.01.2016; 60    ;  7    ;02     ;
20.01.2016; 73    ;  7    ;02     ;
25.01.2016; 76    ;  4    ;02     ;
31.01.2016; 78    ;  4    ;02     ;
05.02.2016;       ;       ;02     ;
10.02.2016; 82    ;  4    ;02     ;
15.02.2016;       ;       ;02     ;
20.02.2016; 82    ;  4    ;02     ;
25.02.2016;       ;       ;02     ;
29.02.2016; 83    ;  3    ;02     ;
05.03.2016; 82    ;  3    ;02     ;
10.03.2016; 81    ;  3    ;02     ;
15.03.2016; 79    ;  2    ;02     ;
20.03.2016; 75    ;  4    ;02     ;
25.11.2016; 31    ;  3    ;02     ;
30.11.2016; 35    ;  8    ;02     ;
05.12.2016; 35    ; 10    ;02     ;
10.12.2016; 41    ; 13    ;02     ;
15.12.2016;       ;       ;02     ;
20.12.2016; 60    ; 13    ;02     ;
25.12.2016; 70    ; 13    ;02     ;
31.12.2016; 80    ; 10    ;02     ;
05.01.2017;       ;       ;02     ;
10.01.2017; 82    ; 10    ;02     ;
15.01.2017;       ;       ;02     ;
20.01.2017; 86    ; 10    ;02     ;
25.01.2017;       ;       ;02     ;
31.01.2017; 86    ; 10    ;02     ;
05.02.2017;       ;       ;02     ;
10.02.2017;       ;       ;02     ;
15.02.2017; 78    ; 10    ;02     ;
20.02.2017; 80    ; 13    ;02     ;
25.02.2017;       ;       ;02     ;
28.02.2017; 80    ; 13    ;02     ;
05.03.2017; 78    ;       ;02     ;
10.03.2017; 75    ;  4    ;02     ;
15.03.2017; 70    ;  0    ;02     ;
20.03.2017;       ;       ;02     ;
30.11.2017;       ;       ;02     ;
05.12.2017; 35    ;       ;02     ;
10.12.2017; 41    ;       ;02     ;
15.12.2017; 55    ;       ;02     ;
20.12.2017; 58    ;  1    ;02     ;
25.12.2017; 60    ;  1    ;02     ;
31.12.2017; 70    ;  7    ;02     ;
05.12.1984; 32    ;  3    ;01     ;
10.12.1984; 33    ;  3    ;01     ;
20.12.1984; 35    ;  3    ;01     ;
31.12.1984; 51    ;  3    ;01     ;
