Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000; 73    ; 13    ;01     ;
10.01.2000; 75    ; 25    ;01     ;
15.01.2000; 76    ; 23    ;01     ;
20.01.2000; 82    ; 20    ;01     ;
25.01.2000; 86    ; 17    ;01     ;
31.01.2000; 88    ; 17    ;01     ;
05.02.2000; 90    ; 17    ;01     ;
10.02.2000; 90    ; 15    ;01     ;
15.02.2000; 90    ; 15    ;01     ;
20.02.2000; 90    ; 12    ;01     ;
25.02.2000; 90    ; 12    ;01     ;
29.02.2000; 90    ; 12    ;01     ;
05.03.2000; 95    ; 10    ;01     ;
10.03.2000; 95    ; 10    ;01     ;
15.03.2000; 92    ; 10    ;01     ;
20.03.2000; 90    ; 10    ;01     ;
25.03.2000; 90    ; 10    ;01     ;
31.03.2000;       ;       ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
20.04.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000; 24    ;       ;01     ;
25.11.2000; 30    ;       ;01     ;
30.11.2000; 42    ;       ;01     ;
05.12.2000; 44    ;       ;01     ;
10.12.2000; 52    ;  2    ;01     ;
15.12.2000; 55    ;  2    ;01     ;
20.12.2000; 65    ;  2    ;01     ;
25.12.2000; 72    ;  2    ;01     ;
31.12.2000; 85    ;  2    ;01     ;
05.01.2001;100    ;  2    ;01     ;
10.01.2001;112    ;       ;01     ;
15.01.2001;113    ;       ;01     ;
20.01.2001;117    ;       ;01     ;
25.01.2001;118    ;  1    ;01     ;
31.01.2001;120    ;  1    ;01     ;
05.02.2001;118    ;  2    ;01     ;
10.02.2001;118    ;  2    ;01     ;
15.02.2001;125    ;  2    ;01     ;
20.02.2001;125    ;  2    ;01     ;
25.02.2001;128    ;  2    ;01     ;
28.02.2001;130    ;  2    ;01     ;
05.03.2001;132    ;  2    ;01     ;
10.03.2001;135    ;  2    ;01     ;
15.03.2001;138    ;  5    ;01     ;
20.03.2001;142    ; 14    ;01     ;
25.03.2001;135    ;       ;01     ;
31.03.2001;132    ;       ;01     ;
05.04.2001;       ;       ;01     ;
