Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2000  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2000  ;          ;01   ;     ;01   ;    81.300;24   ;     ;01   ;
05.2000  ;     6.080;31   ;     ;01   ;    21.100;01   ;     ;01   ;
06.2000  ;     1.180;30   ;     ;01   ;     7.310;01   ;     ;01   ;
07.2000  ;     0.880;12   ;20   ;04   ;    25.600;31   ;     ;01   ;
08.2000  ;     4.230;15   ;     ;01   ;    27.900;18   ;     ;01   ;
09.2000  ;     3.820;14   ;     ;01   ;    62.500;19   ;     ;01   ;
10.2000  ;     4.030;30   ;     ;01   ;    11.200;21   ;     ;01   ;
11.2000  ;     1.400;30   ;     ;01   ;     6.890;12   ;     ;01   ;
12.2000  ;     0.062;31   ;     ;01   ;     1.310;01   ;     ;01   ;
01.2001  ;          ;11   ;31   ;21   ;     0.057;01   ;     ;01   ;
02.2001  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2001  ;          ;01   ;     ;01   ;    42.700;20   ;     ;01   ;
05.2001  ;     9.560;16   ;     ;01   ;    89.700;20   ;     ;01   ;
06.2001  ;     2.680;17   ;     ;01   ;    12.000;01   ;     ;01   ;
07.2001  ;     2.680;03   ;     ;01   ;    29.700;13   ;     ;01   ;
08.2001  ;     3.410;31   ;     ;01   ;    16.500;09   ;     ;01   ;
09.2001  ;     1.720;15   ;16   ;02   ;     6.280;17   ;     ;01   ;
10.2001  ;     2.040;27   ;     ;01   ;     3.410;17   ;     ;01   ;
11.2001  ;     0.570;30   ;     ;01   ;     3.430;02   ;     ;01   ;
12.2001  ;          ;10   ;31   ;22   ;     0.510;01   ;     ;01   ;
01.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2002  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2002  ;          ;01   ;28   ;28   ;     0.880;31   ;     ;01   ;
04.2002  ;     1.530;02   ;     ;01   ;    90.600;25   ;     ;01   ;
05.2002  ;     3.210;29   ;     ;01   ;    20.900;01   ;     ;01   ;
06.2002  ;     3.210;06   ;07   ;02   ;    18.800;09   ;     ;01   ;
07.2002  ;     4.230;03   ;     ;01   ;    22.700;27   ;     ;01   ;
08.2002  ;     8.130;17   ;     ;01   ;    56.500;25   ;     ;01   ;
09.2002  ;     4.230;27   ;     ;01   ;    12.500;01   ;     ;01   ;
10.2002  ;     4.440;01   ;     ;01   ;    34.900;09   ;     ;01   ;
11.2002  ;     0.380;30   ;     ;01   ;     7.100;01   ;     ;01   ;
12.2002  ;          ;12   ;31   ;20   ;     0.350;01   ;     ;01   ;
01.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2003  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2003  ;          ;01   ;22   ;22   ;     4.850;28   ;     ;01   ;
04.2003  ;     5.960;01   ;     ;01   ;    20.200;18   ;     ;01   ;
05.2003  ;     4.640;30   ;31   ;02   ;     8.330;01   ;     ;01   ;
06.2003  ;     2.680;29   ;30   ;02   ;    16.200;18   ;     ;01   ;
07.2003  ;     0.800;28   ;29   ;02   ;     5.670;11   ;12   ;02   ;
08.2003  ;     1.100;01   ;     ;01   ;    23.100;11   ;     ;01   ;
09.2003  ;     4.440;27   ;28   ;02   ;    37.600;07   ;     ;01   ;
10.2003  ;     4.230;09   ;     ;01   ;    21.900;29   ;     ;01   ;
11.2003  ;     4.130;30   ;     ;01   ;    15.600;04   ;     ;01   ;
12.2003  ;          ;29   ;31   ;03   ;     3.910;01   ;     ;01   ;
01.2004  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2004  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2004  ;          ;01   ;28   ;28   ;     6.670;30   ;     ;01   ;
04.2004  ;     1.820;01   ;     ;01   ;    74.500;22   ;     ;01   ;
05.2004  ;    13.500;31   ;     ;01   ;    85.100;08   ;     ;01   ;
06.2004  ;     2.360;30   ;     ;01   ;    40.300;01   ;     ;01   ;
07.2004  ;     1.880;03   ;     ;01   ;    57.000;25   ;     ;01   ;
08.2004  ;     3.820;30   ;     ;01   ;    62.500;10   ;     ;01   ;
09.2004  ;     3.000;13   ;     ;01   ;    12.900;19   ;20   ;02   ;
10.2004  ;     3.410;20   ;     ;01   ;    19.200;02   ;     ;01   ;
11.2004  ;     4.610;30   ;     ;01   ;     9.150;13   ;     ;01   ;
12.2004  ;          ;25   ;31   ;07   ;     4.300;01   ;     ;01   ;
01.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2005  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2005  ;          ;01   ;05   ;05   ;    87.400;30   ;     ;01   ;
05.2005  ;    12.900;30   ;31   ;02   ;    88.900;04   ;     ;01   ;
06.2005  ;     2.360;26   ;30   ;02   ;    12.000;01   ;     ;01   ;
07.2005  ;     1.400;11   ;16   ;04   ;    16.900;30   ;     ;01   ;
08.2005  ;     2.040;25   ;26   ;02   ;    22.400;01   ;     ;01   ;
09.2005  ;     2.840;10   ;     ;01   ;    24.400;14   ;     ;01   ;
10.2005  ;     3.410;24   ;31   ;04   ;    10.800;02   ;     ;01   ;
11.2005  ;     1.030;30   ;     ;01   ;     8.540;08   ;     ;01   ;
12.2005  ;          ;27   ;31   ;05   ;     0.990;01   ;     ;01   ;
01.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2006  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2006  ;          ;01   ;07   ;07   ;    44.100;27   ;     ;01   ;
05.2006  ;    10.900;31   ;     ;01   ;   128.000;11   ;     ;01   ;
06.2006  ;     8.040;04   ;     ;01   ;    37.800;10   ;     ;01   ;
07.2006  ;     5.880;12   ;13   ;02   ;    68.200;03   ;     ;01   ;
08.2006  ;     8.260;27   ;     ;01   ;    95.700;02   ;     ;01   ;
09.2006  ;     5.880;27   ;30   ;04   ;    40.300;05   ;     ;01   ;
10.2006  ;     5.180;08   ;09   ;02   ;    19.000;18   ;     ;01   ;
11.2006  ;     1.500;30   ;     ;01   ;    28.900;07   ;     ;01   ;
12.2006  ;          ;13   ;31   ;18   ;     1.340;01   ;     ;01   ;
01.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2007  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2007  ;          ;01   ;     ;01   ;    49.800;22   ;     ;01   ;
05.2007  ;    13.000;25   ;     ;01   ;    41.000;27   ;     ;01   ;
06.2007  ;     3.750;30   ;     ;01   ;    29.500;07   ;     ;01   ;
07.2007  ;     1.180;17   ;     ;01   ;    25.300;28   ;     ;01   ;
08.2007  ;     3.000;06   ;     ;01   ;    53.800;12   ;     ;01   ;
09.2007  ;     3.250;07   ;08   ;02   ;    54.600;11   ;     ;01   ;
10.2007  ;     4.250;07   ;17   ;03   ;    16.500;21   ;     ;01   ;
11.2007  ;     0.490;30   ;     ;01   ;     6.500;03   ;     ;01   ;
12.2007  ;     0.020;31   ;     ;01   ;     0.470;01   ;     ;01   ;
01.2008  ;          ;09   ;31   ;23   ;     0.018;01   ;     ;01   ;
02.2008  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2008  ;          ;01   ;20   ;20   ;     7.160;30   ;     ;01   ;
04.2008  ;     5.280;02   ;     ;01   ;    21.700;25   ;     ;01   ;
05.2008  ;     8.500;24   ;     ;01   ;    58.600;06   ;     ;01   ;
06.2008  ;     1.880;30   ;     ;01   ;    14.300;10   ;     ;01   ;
07.2008  ;     1.250;14   ;30   ;02   ;    18.000;18   ;     ;01   ;
08.2008  ;     2.360;14   ;15   ;02   ;    28.300;19   ;     ;01   ;
09.2008  ;     2.040;09   ;11   ;03   ;     7.500;12   ;     ;01   ;
10.2008  ;     2.040;08   ;     ;01   ;    10.800;20   ;     ;01   ;
11.2008  ;     0.510;30   ;     ;01   ;     4.500;02   ;     ;01   ;
12.2008  ;          ;22   ;31   ;10   ;     0.480;01   ;     ;01   ;
01.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2009  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2009  ;          ;01   ;03   ;03   ;    28.900;23   ;     ;01   ;
05.2009  ;     4.750;31   ;     ;01   ;    35.500;14   ;     ;01   ;
06.2009  ;     3.250;20   ;     ;01   ;    30.400;25   ;     ;01   ;
07.2009  ;     9.000;07   ;     ;01   ;    62.500;17   ;     ;01   ;
08.2009  ;     3.750;18   ;     ;01   ;    78.300;23   ;     ;01   ;
09.2009  ;     6.750;16   ;     ;01   ;    34.400;01   ;     ;01   ;
10.2009  ;     2.630;31   ;     ;01   ;    10.800;04   ;     ;01   ;
11.2009  ;     0.910;30   ;     ;01   ;     4.320;02   ;     ;01   ;
12.2009  ;          ;22   ;31   ;10   ;     0.830;01   ;     ;01   ;
01.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2010  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2010  ;          ;01   ;08   ;08   ;    51.800;30   ;     ;01   ;
05.2010  ;    15.800;31   ;     ;01   ;    72.400;21   ;     ;01   ;
06.2010  ;     2.360;30   ;     ;01   ;    16.500;04   ;     ;01   ;
07.2010  ;     1.560;18   ;     ;01   ;    22.000;21   ;     ;01   ;
08.2010  ;     2.840;04   ;05   ;02   ;    57.800;12   ;     ;01   ;
09.2010  ;     2.520;21   ;     ;01   ;    18.800;01   ;     ;01   ;
10.2010  ;     3.000;30   ;31   ;02   ;     6.750;06   ;     ;01   ;
11.2010  ;     1.510;30   ;     ;01   ;     3.000;01   ;     ;01   ;
12.2010  ;          ;25   ;31   ;07   ;     1.460;01   ;     ;01   ;
01.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2011  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2011  ;          ;01   ;03   ;03   ;    44.100;27   ;     ;01   ;
05.2011  ;     6.130;31   ;     ;01   ;    33.000;01   ;     ;01   ;
06.2011  ;     2.650;28   ;     ;01   ;     9.620;17   ;     ;01   ;
07.2011  ;     2.440;02   ;     ;01   ;    35.300;14   ;     ;01   ;
08.2011  ;     1.750;08   ;09   ;02   ;    17.400;15   ;     ;01   ;
09.2011  ;     2.650;01   ;     ;01   ;   126.000;07   ;     ;01   ;
10.2011  ;     3.290;24   ;     ;01   ;     7.700;01   ;     ;01   ;
11.2011  ;     0.780;30   ;     ;01   ;     9.890;03   ;     ;01   ;
12.2011  ;          ;09   ;31   ;23   ;     0.690;01   ;     ;01   ;
01.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2012  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2012  ;          ;01   ;10   ;10   ;    44.500;28   ;     ;01   ;
05.2012  ;     5.470;31   ;     ;01   ;    56.200;09   ;     ;01   ;
06.2012  ;     1.750;30   ;     ;01   ;    11.500;09   ;     ;01   ;
07.2012  ;     1.510;19   ;     ;01   ;    56.600;31   ;     ;01   ;
