Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000; 59    ;  8    ;01     ;
10.01.2000; 63    ; 21    ;01     ;
15.01.2000; 65    ; 21    ;01     ;
20.01.2000; 66    ; 21    ;01     ;
25.01.2000; 68    ; 20    ;01     ;
31.01.2000;       ;       ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000;       ;       ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000;       ;       ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000;       ;       ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000;       ;       ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000;       ;       ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000;       ;       ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
15.11.2000; 16    ;  2    ;01     ;
20.11.2000; 22    ;  2    ;01     ;
25.11.2000; 30    ;  2    ;01     ;
30.11.2000; 49    ;  2    ;01     ;
05.12.2000; 52    ;  2    ;01     ;
10.12.2000; 58    ;  2    ;01     ;
15.12.2000; 67    ;  2    ;01     ;
20.12.2000; 82    ;       ;01     ;
25.12.2000; 83    ;       ;01     ;
31.12.2000; 86    ;  1    ;01     ;
05.01.2001; 88    ;  2    ;01     ;
10.01.2001; 94    ;  2    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001;       ;       ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001;       ;       ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001;       ;       ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;       ;       ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;       ;       ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;       ;       ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001;       ;       ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001;       ;       ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
10.11.2001; 18    ;       ;01     ;
15.11.2001; 20    ;       ;01     ;
20.11.2001; 24    ;       ;01     ;
25.11.2001; 26    ;       ;01     ;
30.11.2001; 30    ;       ;01     ;
05.12.2001; 25    ;  2    ;01     ;
10.12.2001; 30    ;  2    ;01     ;
15.12.2001; 36    ;  2    ;01     ;
20.12.2001; 56    ;       ;01     ;
25.12.2001; 72    ;       ;01     ;
31.12.2001; 75    ;       ;01     ;
05.01.2002;100    ;       ;01     ;
10.01.2002;110    ;       ;01     ;
15.01.2002;112    ;  3    ;01     ;
20.01.2002;115    ;  8    ;01     ;
25.01.2002;116    ;  8    ;01     ;
31.01.2002;116    ;  8    ;01     ;
05.02.2002;110    ;  3    ;01     ;
10.02.2002;       ;       ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002;       ;       ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002;       ;       ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002;       ;       ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002;       ;       ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002;       ;       ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002;       ;       ;01     ;
25.10.2002;       ;       ;01     ;
31.10.2002;       ;       ;01     ;
05.11.2002; 18    ;       ;01     ;
10.11.2002; 20    ;       ;01     ;
15.11.2002; 25    ;       ;01     ;
20.11.2002; 28    ;       ;01     ;
25.11.2002; 30    ;       ;01     ;
30.11.2002; 36    ;  1    ;01     ;
05.12.2002; 46    ;  2    ;01     ;
10.12.2002; 55    ;       ;01     ;
15.12.2002; 67    ;  1    ;01     ;
20.12.2002; 70    ;  2    ;01     ;
25.12.2002; 84    ;       ;01     ;
31.12.2002; 95    ;       ;01     ;
05.01.2003;105    ;       ;01     ;
10.01.2003;       ;       ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003;       ;       ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003;       ;       ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003;       ;       ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003;       ;       ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003;       ;       ;01     ;
05.03.2003;       ;       ;01     ;
10.03.2003;       ;       ;01     ;
15.03.2003;       ;       ;01     ;
20.03.2003;       ;       ;01     ;
25.03.2003;       ;       ;01     ;
31.03.2003;       ;       ;01     ;
05.04.2003;       ;       ;01     ;
10.04.2003;       ;       ;01     ;
15.04.2003;       ;       ;01     ;
05.11.2003;       ;       ;01     ;
10.11.2003; 23    ;       ;01     ;
15.11.2003; 25    ; 10    ;01     ;
20.11.2003; 26    ; 10    ;01     ;
25.11.2003; 27    ; 10    ;01     ;
30.11.2003; 30    ; 15    ;01     ;
05.12.2003; 32    ; 15    ;01     ;
10.12.2003; 36    ; 15    ;01     ;
15.12.2003; 39    ; 15    ;01     ;
20.12.2003; 50    ; 18    ;01     ;
25.12.2003; 52    ; 19    ;01     ;
31.12.2003; 54    ; 19    ;01     ;
05.01.2004;       ;       ;01     ;
