Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.12.2010; 20    ;  6    ;02     ;
10.12.2010; 25    ;  8    ;02     ;
15.12.2010; 30    ;  8    ;02     ;
20.12.2010; 32    ;  3    ;02     ;
25.12.2010; 34    ; 10    ;02     ;
31.12.2010; 36    ; 20    ;02     ;
05.01.2013; 72    ; 15    ;02     ;
10.01.2013; 78    ; 15    ;02     ;
15.01.2013; 93    ; 15    ;02     ;
20.01.2013; 95    ; 14    ;02     ;
25.01.2013; 98    ; 17    ;02     ;
31.01.2013; 98    ; 20    ;02     ;
05.02.2013; 98    ; 18    ;02     ;
10.02.2013; 98    ; 18    ;02     ;
15.02.2013; 96    ; 18    ;02     ;
20.02.2013; 96    ; 18    ;02     ;
25.02.2013; 94    ; 22    ;02     ;
28.02.2013; 94    ; 26    ;02     ;
05.03.2013; 94    ; 22    ;02     ;
10.03.2013; 90    ; 26    ;02     ;
15.03.2013; 88    ; 26    ;02     ;
20.03.2013; 85    ; 15    ;02     ;
25.03.2013; 84    ; 15    ;02     ;
31.03.2013; 80    ; 15    ;02     ;
05.04.2013;       ;       ;02     ;
10.04.2013;       ;       ;02     ;
15.04.2013;       ;       ;02     ;
20.04.2013;       ;       ;02     ;
25.04.2013;       ;       ;02     ;
10.12.2013; 39    ;       ;02     ;
15.12.2013; 43    ;  0    ;02     ;
20.12.2013; 53    ;  5    ;02     ;
25.12.2013; 53    ;  5    ;02     ;
31.12.2013; 68    ;  5    ;02     ;
05.01.2014; 70    ;  6    ;02     ;
10.01.2014; 73    ;  8    ;02     ;
15.01.2014; 80    ;  8    ;02     ;
20.01.2014; 85    ;  8    ;02     ;
25.01.2014; 88    ;  8    ;02     ;
31.01.2014; 95    ;  9    ;02     ;
05.02.2014; 95    ; 12    ;02     ;
10.02.2014; 94    ;  8    ;02     ;
15.02.2014; 94    ;  6    ;02     ;
20.02.2014; 94    ;  6    ;02     ;
25.02.2014;104    ;  6    ;02     ;
28.02.2014;105    ;  6    ;02     ;
05.03.2014;105    ;  6    ;02     ;
10.03.2014;100    ;  6    ;02     ;
15.03.2014;100    ;  4    ;02     ;
20.03.2014;100    ;  2    ;02     ;
25.03.2014; 93    ;  1    ;02     ;
31.03.2014;       ;       ;02     ;
05.04.2014;       ;       ;02     ;
10.04.2014;       ;       ;02     ;
20.11.2014;       ;       ;02     ;
25.11.2014;       ;       ;02     ;
30.11.2014;       ;       ;02     ;
05.12.2014; 48    ; 10    ;02     ;
10.12.2014; 51    ; 10    ;02     ;
15.12.2014; 61    ; 11    ;02     ;
20.12.2014; 69    ; 11    ;02     ;
25.12.2014; 75    ; 11    ;02     ;
31.12.2014; 82    ; 12    ;02     ;
05.01.2015; 86    ; 12    ;02     ;
10.01.2015; 91    ; 11    ;02     ;
15.01.2015; 91    ; 11    ;02     ;
20.01.2015; 94    ; 11    ;02     ;
25.01.2015; 96    ; 11    ;02     ;
31.01.2015; 98    ; 12    ;02     ;
05.02.2015;101    ; 12    ;02     ;
10.02.2015;103    ; 13    ;02     ;
15.02.2015;105    ; 15    ;02     ;
20.02.2015;107    ; 15    ;02     ;
25.02.2015;107    ; 22    ;02     ;
28.02.2015;107    ; 22    ;02     ;
05.03.2015;108    ; 22    ;02     ;
10.03.2015;108    ; 18    ;02     ;
15.03.2015;108    ; 10    ;02     ;
20.03.2015;104    ;  5    ;02     ;
25.03.2015;100    ;  4    ;02     ;
31.03.2015; 94    ;  0    ;02     ;
05.04.2015;       ;       ;02     ;
10.04.2015;       ;       ;02     ;
15.04.2015;       ;       ;02     ;
25.11.2015;       ;       ;02     ;
30.11.2015; 33    ;  3    ;02     ;
05.12.2015; 40    ; 13    ;02     ;
10.12.2015; 46    ;  5    ;02     ;
15.12.2015; 52    ;  5    ;02     ;
20.12.2015; 57    ;  5    ;02     ;
25.12.2015; 62    ;  7    ;02     ;
31.12.2015; 68    ;  7    ;02     ;
05.01.2016; 73    ;  8    ;02     ;
10.01.2016; 76    ;  8    ;02     ;
15.01.2016; 80    ;  9    ;02     ;
20.01.2016; 84    ;  7    ;02     ;
25.01.2016; 87    ;  7    ;02     ;
31.01.2016; 92    ;  7    ;02     ;
