Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     5.420;31   ;     ;01   ;     6.980;12   ;     ;01   ;
02.2000  ;     4.240;28   ;29   ;02   ;     5.340;01   ;     ;01   ;
03.2000  ;     4.000;29   ;     ;01   ;     4.850;31   ;     ;01   ;
04.2000  ;     5.270;01   ;     ;01   ;   243.000;30   ;     ;01   ;
05.2000  ;   216.000;22   ;23   ;02   ;   617.000;05   ;     ;01   ;
06.2000  ;    93.800;27   ;     ;01   ;   287.000;01   ;     ;01   ;
07.2000  ;   117.000;12   ;     ;01   ;   428.000;31   ;     ;01   ;
08.2000  ;    86.600;30   ;     ;01   ;   501.000;02   ;     ;01   ;
09.2000  ;    53.800;17   ;     ;01   ;    97.400;01   ;     ;01   ;
10.2000  ;    31.300;30   ;31   ;02   ;    62.800;13   ;     ;01   ;
11.2000  ;    13.400;30   ;     ;01   ;    30.400;01   ;06   ;06   ;
12.2000  ;     4.140;28   ;     ;01   ;    12.900;01   ;     ;01   ;
01.2001  ;     4.180;01   ;     ;01   ;     4.580;29   ;     ;01   ;
02.2001  ;     2.440;26   ;27   ;02   ;     4.190;01   ;     ;01   ;
03.2001  ;     2.450;01   ;02   ;02   ;     3.140;31   ;     ;01   ;
04.2001  ;     3.350;01   ;     ;01   ;   319.000;27   ;     ;01   ;
05.2001  ;   247.000;20   ;     ;01   ;   338.000;24   ;25   ;02   ;
06.2001  ;    70.200;25   ;26   ;02   ;   254.000;01   ;     ;01   ;
07.2001  ;    91.200;04   ;     ;01   ;   584.000;16   ;     ;01   ;
08.2001  ;    94.800;20   ;     ;01   ;   203.000;22   ;23   ;02   ;
09.2001  ;    48.000;28   ;30   ;03   ;   134.000;01   ;     ;01   ;
10.2001  ;    31.300;31   ;     ;01   ;    48.000;01   ;     ;01   ;
11.2001  ;     6.260;30   ;     ;01   ;    31.300;01   ;     ;01   ;
12.2001  ;     4.690;27   ;     ;01   ;     6.070;01   ;     ;01   ;
