Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
15.12.2002;       ;       ;01     ;
20.12.2002;       ;       ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002;       ;       ;01     ;
25.12.1990; 35    ; 23    ;01     ;
31.12.1990;       ;       ;01     ;
20.11.1994;  3    ; 10    ;01     ;
25.11.1994;  5    ; 15    ;01     ;
30.11.1994;  7    ; 20    ;01     ;
10.12.1994;  7    ;150    ;01     ;
20.12.1994;  8    ;100    ;01     ;
31.12.1994; 10    ; 70    ;01     ;
10.11.1996;       ;       ;01     ;
15.11.1996;       ;       ;01     ;
