Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 72    ; 65    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 79    ; 60    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 84    ; 40    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 90    ; 40    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 97    ; 40    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000;100    ; 40    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000;107    ; 50    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000;113    ; 60    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000;113    ; 60    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;109    ; 55    ;01     ;
15.04.2000;       ;       ;01     ;
20.04.2000;108    ; 45    ;01     ;
25.04.2000;       ;       ;01     ;
30.04.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000;       ;       ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000; 47    ;  1    ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 60    ; 20    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 73    ; 12    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 77    ; 22    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 81    ; 25    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 84    ; 30    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001; 92    ; 42    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 92    ; 42    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001; 92    ; 40    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001; 95    ; 40    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001; 96    ; 38    ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001; 98    ; 60    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001; 98    ; 60    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001; 98    ; 48    ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001; 94    ; 45    ;01     ;
25.04.2001;       ;       ;01     ;
30.04.2001; 90    ; 30    ;01     ;
05.05.2001;       ;       ;01     ;
10.05.2001;       ;       ;01     ;
10.11.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001;       ;       ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001; 20    ;  5    ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 40    ; 15    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 51    ; 15    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 60    ; 15    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 67    ; 75    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 71    ; 72    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002; 72    ; 68    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 73    ; 70    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002; 73    ; 68    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002; 73    ; 63    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002; 75    ; 65    ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002; 75    ; 72    ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002; 75    ; 30    ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002; 73    ; 25    ;01     ;
15.04.2002;       ;       ;01     ;
20.04.2002; 70    ; 25    ;01     ;
25.04.2002;       ;       ;01     ;
30.04.2002;       ;       ;01     ;
05.05.2002;       ;       ;01     ;
15.11.2002;       ;       ;01     ;
20.11.2002;       ;       ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002; 15    ; 11    ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 26    ;  4    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 46    ;  5    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 61    ;  3    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 75    ;  5    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 80    ;  5    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 85    ; 22    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003; 92    ; 25    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003;105    ; 10    ;01     ;
