Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.1984  ;     0.270;31   ;     ;01   ;     0.560;01   ;     ;01   ;
02.1984  ;     0.200;29   ;     ;01   ;     0.270;01   ;05   ;05   ;
03.1984  ;     0.150;17   ;19   ;03   ;     0.200;01   ;31   ;04   ;
04.1984  ;     0.890;01   ;     ;01   ;     7.790;11   ;     ;01   ;
05.1984  ;     6.920;31   ;     ;01   ;    13.700;08   ;     ;01   ;
06.1984  ;     4.830;04   ;06   ;03   ;    16.100;13   ;     ;01   ;
07.1984  ;     5.970;10   ;13   ;03   ;    15.700;15   ;     ;01   ;
08.1984  ;     3.000;28   ;30   ;02   ;    19.100;17   ;18   ;02   ;
09.1984  ;     2.660;07   ;09   ;03   ;    47.000;11   ;     ;01   ;
10.1984  ;     6.200;12   ;15   ;04   ;    14.400;21   ;     ;01   ;
11.1984  ;     1.930;30   ;     ;01   ;    12.400;05   ;     ;01   ;
12.1984  ;     0.210;31   ;     ;01   ;     1.830;01   ;     ;01   ;
01.1985  ;     0.220;01   ;     ;01   ;     0.310;10   ;31   ;22   ;
02.1985  ;     0.290;08   ;14   ;07   ;     0.420;28   ;     ;01   ;
03.1985  ;     0.200;26   ;31   ;06   ;     0.400;01   ;     ;01   ;
04.1985  ;     0.210;01   ;     ;01   ;     6.540;20   ;     ;01   ;
05.1985  ;     4.790;30   ;     ;01   ;    16.100;12   ;     ;01   ;
06.1985  ;     3.960;12   ;15   ;02   ;    14.400;25   ;     ;01   ;
07.1985  ;     5.510;04   ;31   ;04   ;    12.800;07   ;08   ;02   ;
08.1985  ;     5.280;03   ;05   ;03   ;    28.700;12   ;     ;01   ;
09.1985  ;     5.280;30   ;     ;01   ;    12.400;01   ;     ;01   ;
10.1985  ;     5.050;01   ;02   ;02   ;    10.600;16   ;     ;01   ;
11.1985  ;     1.540;30   ;     ;01   ;     6.620;01   ;     ;01   ;
12.1985  ;     0.570;31   ;     ;01   ;     1.480;01   ;     ;01   ;
01.1986  ;     0.600;01   ;     ;01   ;     0.890;10   ;11   ;02   ;
02.1986  ;     0.580;20   ;21   ;02   ;     0.750;01   ;     ;01   ;
03.1986  ;     0.410;10   ;25   ;16   ;     0.580;01   ;     ;01   ;
04.1986  ;     0.460;01   ;     ;01   ;     2.550;30   ;     ;01   ;
05.1986  ;     2.770;01   ;     ;01   ;    19.100;29   ;     ;01   ;
06.1986  ;     3.580;13   ;     ;01   ;    13.600;01   ;     ;01   ;
07.1986  ;     2.660;26   ;27   ;02   ;     6.200;08   ;     ;01   ;
08.1986  ;     3.000;01   ;29   ;04   ;    11.600;30   ;     ;01   ;
09.1986  ;     3.190;30   ;     ;01   ;    14.400;05   ;     ;01   ;
10.1986  ;     2.500;01   ;02   ;02   ;     4.830;16   ;18   ;03   ;
11.1986  ;     1.190;30   ;     ;01   ;     3.540;01   ;     ;01   ;
12.1986  ;     0.470;10   ;     ;01   ;     1.120;01   ;     ;01   ;
01.1987  ;     0.440;19   ;31   ;13   ;     0.580;01   ;     ;01   ;
02.1987  ;     0.410;18   ;23   ;06   ;     0.440;01   ;05   ;05   ;
03.1987  ;     0.260;31   ;     ;01   ;     0.410;01   ;21   ;02   ;
04.1987  ;     0.290;01   ;     ;01   ;     4.050;30   ;     ;01   ;
05.1987  ;     4.720;01   ;28   ;02   ;    17.000;18   ;     ;01   ;
06.1987  ;     4.580;10   ;     ;01   ;    11.600;13   ;     ;01   ;
07.1987  ;     5.710;29   ;     ;01   ;    14.200;08   ;     ;01   ;
08.1987  ;     4.330;19   ;20   ;02   ;    13.300;29   ;     ;01   ;
09.1987  ;     5.120;29   ;30   ;02   ;    15.600;01   ;09   ;02   ;
10.1987  ;     3.290;31   ;     ;01   ;     6.300;04   ;     ;01   ;
11.1987  ;     1.350;30   ;     ;01   ;     3.230;01   ;     ;01   ;
12.1987  ;     0.530;31   ;     ;01   ;     1.300;01   ;     ;01   ;
01.1988  ;     0.570;01   ;     ;01   ;     0.940;10   ;     ;01   ;
02.1988  ;     0.430;28   ;29   ;02   ;     0.670;01   ;     ;01   ;
03.1988  ;     0.430;01   ;02   ;02   ;     0.580;20   ;21   ;02   ;
04.1988  ;     0.580;01   ;     ;01   ;     4.970;30   ;     ;01   ;
05.1988  ;     4.310;30   ;     ;01   ;    12.800;15   ;     ;01   ;
06.1988  ;     3.760;30   ;     ;01   ;    12.400;19   ;     ;01   ;
07.1988  ;     1.650;28   ;31   ;04   ;     4.030;12   ;     ;01   ;
08.1988  ;     1.650;01   ;02   ;02   ;     6.050;23   ;     ;01   ;
09.1988  ;     1.650;29   ;30   ;02   ;     4.600;10   ;     ;01   ;
10.1988  ;     1.650;01   ;07   ;07   ;     3.490;12   ;     ;01   ;
11.1988  ;     0.960;30   ;     ;01   ;     2.290;01   ;     ;01   ;
12.1988  ;     0.610;31   ;     ;01   ;     1.040;10   ;     ;01   ;
01.1989  ;     0.500;10   ;22   ;13   ;     0.660;01   ;     ;01   ;
02.1989  ;     0.560;01   ;     ;01   ;     0.880;10   ;     ;01   ;
03.1989  ;     0.590;20   ;     ;01   ;     0.770;31   ;     ;01   ;
