Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000;120    ; 25    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000;120    ; 20    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000;120    ; 18    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000;120    ; 17    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000;120    ; 16    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000;120    ; 15    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000;122    ; 20    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000;122    ; 16    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000;120    ;       ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
10.11.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000;       ;       ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000; 31    ;       ;01     ;
05.12.2000; 30    ;  0    ;01     ;
10.12.2000; 54    ;  0    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000;100    ;       ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000;103    ;       ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001;107    ;  3    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001;130    ;  4    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001;130    ;       ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001;137    ;  0    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;160    ;       ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;160    ;       ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;180    ;  8    ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001;178    ;       ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001;163    ;       ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
10.11.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001;       ;       ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001; 21    ;  0    ;01     ;
05.12.2001; 62    ; 15    ;01     ;
10.12.2001;       ;       ;01     ;
15.12.2001; 45    ;       ;01     ;
20.12.2001;       ;       ;01     ;
25.12.2001; 76    ;       ;01     ;
31.12.2001;       ;       ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002;120    ; 22    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002;140    ;       ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002;170    ;       ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002;170    ;  5    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002;170    ; 10    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002;170    ;  8    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002;170    ;  5    ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002;190    ;  5    ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002;185    ;       ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002;       ;       ;01     ;
15.04.2002;       ;       ;01     ;
25.10.2002;       ;       ;01     ;
31.10.2002;       ;       ;01     ;
05.11.2002;       ;       ;01     ;
10.11.2002;       ;       ;01     ;
15.11.2002; 15    ;       ;01     ;
20.11.2002; 30    ;  0    ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002; 70    ;  1    ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 85    ; 10    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 87    ; 10    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 90    ; 10    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003;110    ;       ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003;120    ;       ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003;160    ;  2    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003;160    ;  5    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003;170    ;  5    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003;170    ;  5    ;01     ;
05.03.2003;       ;       ;01     ;
10.03.2003;173    ;  3    ;01     ;
15.03.2003;       ;       ;01     ;
20.03.2003;170    ;  0    ;01     ;
25.03.2003;       ;       ;01     ;
31.03.2003;158    ;       ;01     ;
05.04.2003;       ;       ;01     ;
10.04.2003;       ;       ;01     ;
