Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000; 53    ; 13    ;01     ;
10.01.2000; 60    ; 15    ;01     ;
15.01.2000; 66    ; 14    ;01     ;
20.01.2000; 74    ; 14    ;01     ;
25.01.2000; 79    ; 14    ;01     ;
31.01.2000; 83    ; 14    ;01     ;
05.02.2000; 88    ; 13    ;01     ;
10.02.2000; 92    ; 13    ;01     ;
15.02.2000; 96    ; 14    ;01     ;
20.02.2000;100    ; 14    ;01     ;
25.02.2000;102    ; 14    ;01     ;
29.02.2000;104    ; 14    ;01     ;
05.03.2000;106    ; 14    ;01     ;
10.03.2000;108    ; 14    ;01     ;
15.03.2000;110    ; 13    ;01     ;
20.03.2000;110    ; 12    ;01     ;
25.03.2000;110    ; 12    ;01     ;
31.03.2000;109    ; 10    ;01     ;
05.04.2000;102    ;  8    ;01     ;
10.04.2000; 90    ;  2    ;01     ;
15.04.2000; 75    ;       ;01     ;
20.04.2000; 45    ;       ;01     ;
20.11.2000;  8    ;  8    ;01     ;
25.11.2000; 15    ; 10    ;01     ;
30.11.2000; 26    ; 10    ;01     ;
05.12.2000; 38    ; 10    ;01     ;
10.12.2000; 44    ; 10    ;01     ;
15.12.2000; 49    ; 10    ;01     ;
20.12.2000; 52    ; 10    ;01     ;
25.12.2000; 56    ; 12    ;01     ;
31.12.2000; 60    ; 14    ;01     ;
05.01.2001; 64    ; 30    ;01     ;
10.01.2001; 69    ; 39    ;01     ;
15.01.2001; 73    ; 42    ;01     ;
20.01.2001; 77    ; 42    ;01     ;
25.01.2001; 80    ; 45    ;01     ;
31.01.2001; 82    ; 45    ;01     ;
05.02.2001; 84    ; 45    ;01     ;
10.02.2001; 85    ; 45    ;01     ;
15.02.2001; 86    ; 45    ;01     ;
20.02.2001; 87    ; 45    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001; 90    ; 45    ;01     ;
05.03.2001; 93    ; 40    ;01     ;
10.03.2001; 95    ; 40    ;01     ;
15.03.2001; 97    ; 40    ;01     ;
20.03.2001; 97    ; 45    ;01     ;
25.03.2001; 97    ; 50    ;01     ;
31.03.2001; 97    ; 45    ;01     ;
05.04.2001; 97    ; 30    ;01     ;
10.04.2001; 95    ; 10    ;01     ;
15.04.2001; 94    ;  5    ;01     ;
20.04.2001;       ;       ;01     ;
25.04.2001;       ;       ;01     ;
20.11.2001;  9    ;  4    ;01     ;
25.11.2001; 15    ;  3    ;01     ;
30.11.2001; 20    ;  4    ;01     ;
05.12.2001; 30    ;  4    ;01     ;
10.12.2001; 35    ;  4    ;01     ;
15.12.2001; 40    ; 28    ;01     ;
20.12.2001; 46    ; 27    ;01     ;
25.12.2001; 52    ; 27    ;01     ;
31.12.2001; 57    ; 27    ;01     ;
05.01.2002; 63    ; 47    ;01     ;
10.01.2002; 69    ; 47    ;01     ;
15.01.2002; 73    ; 48    ;01     ;
20.01.2002; 76    ; 46    ;01     ;
25.01.2002; 78    ; 42    ;01     ;
31.01.2002; 80    ; 30    ;01     ;
05.02.2002; 82    ; 30    ;01     ;
10.02.2002; 84    ; 30    ;01     ;
15.02.2002; 85    ; 30    ;01     ;
20.02.2002; 85    ; 21    ;01     ;
25.02.2002; 86    ; 20    ;01     ;
28.02.2002; 86    ; 20    ;01     ;
05.03.2002; 86    ; 20    ;01     ;
10.03.2002; 86    ; 18    ;01     ;
15.03.2002; 86    ; 16    ;01     ;
20.03.2002; 85    ; 14    ;01     ;
25.03.2002; 84    ; 12    ;01     ;
31.03.2002; 84    ; 11    ;01     ;
05.04.2002; 82    ;  5    ;01     ;
10.04.2002; 79    ;  0    ;01     ;
15.04.2002; 69    ;       ;01     ;
20.04.2002;       ;       ;01     ;
20.11.2002; 10    ;  5    ;01     ;
25.11.2002; 15    ;  5    ;01     ;
30.11.2002; 20    ;  5    ;01     ;
05.12.2002; 28    ;  8    ;01     ;
10.12.2002; 35    ; 10    ;01     ;
15.12.2002; 40    ;  9    ;01     ;
20.12.2002; 50    ;  8    ;01     ;
25.12.2002; 56    ; 10    ;01     ;
31.12.2002; 58    ; 10    ;01     ;
05.01.2003; 63    ;  5    ;01     ;
10.01.2003; 68    ;  8    ;01     ;
15.01.2003; 71    ; 10    ;01     ;
20.01.2003; 75    ;  9    ;01     ;
25.01.2003; 78    ;  8    ;01     ;
31.01.2003; 82    ;  5    ;01     ;
05.02.2003; 85    ;  5    ;01     ;
10.02.2003; 87    ; 10    ;01     ;
15.02.2003; 89    ; 10    ;01     ;
20.02.2003; 92    ; 10    ;01     ;
25.02.2003; 94    ;  8    ;01     ;
28.02.2003; 96    ;  8    ;01     ;
05.03.2003; 96    ;  8    ;01     ;
10.03.2003; 98    ;  6    ;01     ;
15.03.2003;100    ;  6    ;01     ;
20.03.2003;101    ;  4    ;01     ;
25.03.2003;101    ;  4    ;01     ;
31.03.2003; 96    ;       ;01     ;
05.04.2003; 90    ;       ;01     ;
10.04.2003; 86    ;       ;01     ;
15.04.2003;       ;       ;01     ;
25.11.2003;  8    ; 11    ;01     ;
30.11.2003; 12    ; 24    ;01     ;
05.12.2003; 22    ; 32    ;01     ;
10.12.2003; 40    ; 25    ;01     ;
15.12.2003; 48    ; 28    ;01     ;
20.12.2003; 58    ; 30    ;01     ;
25.12.2003; 66    ; 30    ;01     ;
31.12.2003; 72    ; 30    ;01     ;
05.01.2004; 82    ; 25    ;01     ;
10.01.2004; 86    ; 24    ;01     ;
15.01.2004; 88    ; 28    ;01     ;
20.01.2004; 90    ; 26    ;01     ;
25.01.2004; 92    ; 14    ;01     ;
31.01.2004; 94    ; 14    ;01     ;
05.02.2004; 96    ; 12    ;01     ;
10.02.2004; 97    ; 12    ;01     ;
15.02.2004; 98    ; 14    ;01     ;
20.02.2004; 99    ; 13    ;01     ;
25.02.2004;100    ; 14    ;01     ;
29.02.2004;100    ; 13    ;01     ;
05.03.2004;100    ; 13    ;01     ;
10.03.2004;100    ; 12    ;01     ;
15.03.2004;101    ; 11    ;01     ;
20.03.2004;101    ; 11    ;01     ;
25.03.2004;101    ; 11    ;01     ;
31.03.2004;101    ; 13    ;01     ;
05.04.2004; 97    ; 11    ;01     ;
10.04.2004; 92    ;  5    ;01     ;
15.04.2004; 90    ;  2    ;01     ;
20.04.2004; 87    ;       ;01     ;
30.11.2004;       ;       ;01     ;
05.12.2004; 10    ;  5    ;01     ;
10.12.2004; 20    ;  4    ;01     ;
15.12.2004; 26    ;  7    ;01     ;
20.12.2004; 35    ;  8    ;01     ;
25.12.2004; 41    ; 15    ;01     ;
31.12.2004; 47    ; 15    ;01     ;
05.01.2005; 51    ; 16    ;01     ;
10.01.2005; 56    ; 17    ;01     ;
15.01.2005; 60    ; 25    ;01     ;
20.01.2005; 66    ; 30    ;01     ;
25.01.2005; 72    ; 30    ;01     ;
31.01.2005; 75    ; 30    ;01     ;
05.02.2005; 78    ; 28    ;01     ;
10.02.2005; 81    ; 28    ;01     ;
15.02.2005; 83    ; 28    ;01     ;
20.02.2005; 85    ; 27    ;01     ;
25.02.2005; 86    ; 18    ;01     ;
28.02.2005; 86    ; 18    ;01     ;
05.03.2005; 86    ; 18    ;01     ;
10.03.2005; 86    ; 26    ;01     ;
15.03.2005; 84    ; 16    ;01     ;
20.03.2005; 82    ; 10    ;01     ;
25.03.2005; 82    ;  6    ;01     ;
31.03.2005; 80    ;  5    ;01     ;
05.04.2005; 80    ;  5    ;01     ;
10.04.2005; 78    ;  0    ;01     ;
15.04.2005; 76    ;  0    ;01     ;
20.04.2005; 75    ;       ;01     ;
25.04.2005;       ;       ;01     ;
30.11.2005;       ;       ;01     ;
05.12.2005; 15    ;  7    ;01     ;
10.12.2005; 20    ; 35    ;01     ;
15.12.2005; 28    ; 15    ;01     ;
20.12.2005; 32    ; 15    ;01     ;
25.12.2005; 42    ; 15    ;01     ;
31.12.2005; 50    ; 10    ;01     ;
05.01.2006; 55    ; 10    ;01     ;
10.01.2006; 58    ; 10    ;01     ;
15.01.2006; 63    ; 10    ;01     ;
20.01.2006; 67    ; 10    ;01     ;
25.01.2006; 72    ; 18    ;01     ;
31.01.2006; 78    ; 18    ;01     ;
05.02.2006; 80    ; 18    ;01     ;
10.02.2006; 85    ; 18    ;01     ;
15.02.2006; 87    ; 20    ;01     ;
20.02.2006; 89    ; 20    ;01     ;
25.02.2006; 93    ; 22    ;01     ;
28.02.2006; 95    ; 22    ;01     ;
05.03.2006; 97    ; 20    ;01     ;
10.03.2006; 99    ; 24    ;01     ;
15.03.2006;101    ; 26    ;01     ;
20.03.2006;102    ; 28    ;01     ;
25.03.2006;102    ; 20    ;01     ;
31.03.2006;102    ; 20    ;01     ;
05.04.2006;102    ; 12    ;01     ;
10.04.2006;100    ; 12    ;01     ;
15.04.2006; 98    ;  2    ;01     ;
20.04.2006;       ;       ;01     ;
25.04.2006;       ;       ;01     ;
25.11.2006;       ;       ;01     ;
30.11.2006;       ;       ;01     ;
05.12.2006; 15    ;  5    ;01     ;
10.12.2006; 32    ;  5    ;01     ;
15.12.2006; 42    ;  7    ;01     ;
20.12.2006; 51    ;  7    ;01     ;
25.12.2006; 61    ;  7    ;01     ;
31.12.2006; 68    ;  8    ;01     ;
05.01.2007; 73    ;  6    ;01     ;
10.01.2007; 77    ;  5    ;01     ;
15.01.2007; 77    ;  6    ;01     ;
20.01.2007; 78    ;  6    ;01     ;
25.01.2007; 78    ;  6    ;01     ;
31.01.2007; 79    ;  6    ;01     ;
05.02.2007; 76    ;  8    ;01     ;
10.02.2007; 76    ;  9    ;01     ;
15.02.2007; 78    ;  9    ;01     ;
20.02.2007; 79    ; 10    ;01     ;
25.02.2007; 80    ; 20    ;01     ;
28.02.2007; 80    ; 22    ;01     ;
05.03.2007; 80    ; 22    ;01     ;
10.03.2007; 80    ; 20    ;01     ;
15.03.2007; 80    ;  5    ;01     ;
20.03.2007; 80    ;  5    ;01     ;
25.03.2007; 80    ;  2    ;01     ;
31.03.2007;       ;       ;01     ;
05.04.2007; 78    ;  1    ;01     ;
10.04.2007; 70    ;       ;01     ;
15.04.2007;       ;       ;01     ;
20.04.2007;       ;       ;01     ;
25.11.2007;       ;       ;01     ;
30.11.2007;       ;       ;01     ;
05.12.2007; 30    ;  5    ;01     ;
10.12.2007; 38    ;  5    ;01     ;
15.12.2007; 45    ;  5    ;01     ;
20.12.2007; 55    ;  5    ;01     ;
25.12.2007; 60    ;  5    ;01     ;
31.12.2007; 66    ;  5    ;01     ;
05.01.2008; 68    ;  5    ;01     ;
10.01.2008; 72    ;  5    ;01     ;
15.01.2008; 76    ;  5    ;01     ;
20.01.2008; 78    ;  5    ;01     ;
25.01.2008; 80    ;  5    ;01     ;
31.01.2008; 83    ;  5    ;01     ;
05.02.2008; 84    ;  5    ;01     ;
10.02.2008; 87    ;  5    ;01     ;
15.02.2008; 89    ;  5    ;01     ;
20.02.2008; 90    ;  4    ;01     ;
25.02.2008; 92    ;  4    ;01     ;
29.02.2008; 94    ;  4    ;01     ;
05.03.2008; 94    ; 11    ;01     ;
10.03.2008; 94    ;  8    ;01     ;
15.03.2008; 92    ;  0    ;01     ;
20.03.2008; 92    ;       ;01     ;
25.03.2008; 90    ;       ;01     ;
31.03.2008; 88    ;       ;01     ;
05.04.2008;       ;       ;01     ;
10.04.2008;       ;       ;01     ;
25.11.2008; 15    ;  4    ;01     ;
30.11.2008; 25    ; 18    ;01     ;
05.12.2008; 28    ; 14    ;01     ;
10.12.2008; 38    ; 18    ;01     ;
15.12.2008; 45    ; 18    ;01     ;
20.12.2008; 48    ; 18    ;01     ;
25.12.2008; 53    ; 25    ;01     ;
31.12.2008; 60    ; 30    ;01     ;
05.01.2009; 60    ; 30    ;01     ;
10.01.2009; 65    ; 32    ;01     ;
15.01.2009; 70    ; 30    ;01     ;
20.01.2009; 75    ; 30    ;01     ;
25.01.2009; 82    ; 35    ;01     ;
31.01.2009; 92    ; 40    ;01     ;
05.02.2009; 94    ; 40    ;01     ;
10.02.2009; 98    ; 40    ;01     ;
15.02.2009;102    ; 40    ;01     ;
20.02.2009;102    ; 40    ;01     ;
25.02.2009;102    ; 40    ;01     ;
28.02.2009;102    ; 40    ;01     ;
05.03.2009;102    ; 60    ;01     ;
10.03.2009;102    ; 55    ;01     ;
15.03.2009;102    ; 55    ;01     ;
20.03.2009; 99    ; 48    ;01     ;
25.03.2009; 92    ; 40    ;01     ;
31.03.2009; 88    ; 25    ;01     ;
05.04.2009; 85    ; 20    ;01     ;
10.04.2009;       ;       ;01     ;
15.04.2009;       ;       ;01     ;
20.04.2009;       ;       ;01     ;
25.04.2009;       ;       ;01     ;
20.11.2009;       ;       ;01     ;
25.11.2009;       ;       ;01     ;
30.11.2009; 28    ;       ;01     ;
05.12.2009; 37    ;       ;01     ;
10.12.2009; 43    ;  5    ;01     ;
15.12.2009;       ;       ;01     ;
20.12.2009; 54    ; 10    ;01     ;
25.12.2009;       ;       ;01     ;
31.12.2009; 61    ;  5    ;01     ;
05.01.2010;       ;       ;01     ;
10.01.2010; 65    ;  7    ;01     ;
15.01.2010;       ;       ;01     ;
20.01.2010; 75    ; 10    ;01     ;
25.01.2010;       ;       ;01     ;
31.01.2010; 75    ; 10    ;01     ;
