Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 96    ; 34    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000;108    ; 32    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000;115    ; 30    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000;129    ; 27    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000;140    ; 28    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000;149    ; 26    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000;164    ; 31    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000;165    ; 27    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000;172    ; 20    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
20.04.2000;       ;       ;01     ;
15.11.2000; 16    ;  5    ;01     ;
20.11.2000; 28    ;  5    ;01     ;
25.11.2000; 34    ;  3    ;01     ;
30.11.2000; 43    ;  3    ;01     ;
10.12.2000; 65    ;  3    ;01     ;
20.12.2000; 68    ;  2    ;01     ;
31.12.2000; 78    ;  3    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001;113    ;       ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001;141    ;       ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001;157    ;       ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001;148    ;  0    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;156    ;       ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;182    ;  0    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;196    ;       ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001;184    ; 18    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001;181    ; 17    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
25.04.2001;       ;       ;01     ;
05.11.2001;       ;       ;01     ;
10.11.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001;       ;       ;01     ;
25.11.2001; 30    ;       ;01     ;
30.11.2001; 35    ;       ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 72    ;  0    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 84    ;  1    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 92    ;  1    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002;105    ;  5    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002;167    ;  0    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002;210    ;  0    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002;210    ;       ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002;192    ;  3    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002;198    ;  2    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002;198    ;       ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002;185    ;       ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002;210    ;       ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002;       ;       ;01     ;
15.04.2002;       ;       ;01     ;
20.04.2002;       ;       ;01     ;
25.04.2002;       ;       ;01     ;
30.04.2002;       ;       ;01     ;
05.11.2002;       ;       ;01     ;
10.11.2002; 18    ;  2    ;01     ;
15.11.2002; 23    ;  2    ;01     ;
20.11.2002; 31    ;  2    ;01     ;
25.11.2002; 47    ;  1    ;01     ;
30.11.2002; 52    ;  1    ;01     ;
05.12.2002; 58    ;  2    ;01     ;
10.12.2002; 63    ;  2    ;01     ;
15.12.2002; 67    ;  2    ;01     ;
20.12.2002; 70    ;  2    ;01     ;
25.12.2002; 83    ;  1    ;01     ;
31.12.2002; 85    ;  1    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 86    ;  2    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 93    ;  5    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 96    ;  5    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003; 99    ;  3    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003;102    ;  3    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003;105    ;  8    ;01     ;
05.03.2003;       ;       ;01     ;
10.03.2003;108    ;  6    ;01     ;
15.03.2003;       ;       ;01     ;
20.03.2003;105    ;       ;01     ;
25.03.2003;       ;       ;01     ;
