Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 46    ; 23    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 46    ; 25    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 48    ; 24    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 52    ; 22    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 61    ; 22    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 62    ; 10    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000; 60    ; 14    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000; 60    ;  8    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000; 50    ;  0    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
20.04.2000;       ;       ;01     ;
20.11.2000;       ;       ;01     ;
30.11.2000; 38    ;       ;01     ;
05.12.2000; 43    ;  3    ;01     ;
10.12.2000; 59    ;  3    ;01     ;
15.12.2000; 60    ;  3    ;01     ;
20.12.2000; 61    ;  7    ;01     ;
25.12.2000; 61    ;  5    ;01     ;
31.12.2000; 67    ;  5    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 72    ; 16    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 85    ; 12    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001; 89    ; 10    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 94    ;  7    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001;105    ; 12    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001;105    ; 20    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001;105    ; 10    ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001;107    ; 15    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001;100    ;  8    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001;       ;       ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001;  6    ;  1    ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 55    ;  1    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 62    ; 10    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 79    ; 11    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 87    ; 15    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 91    ; 22    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002; 91    ; 30    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 94    ; 35    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002; 95    ; 35    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002; 95    ; 30    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002; 95    ; 26    ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002;       ;       ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002;       ;       ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002;       ;       ;01     ;
15.04.2002;       ;       ;01     ;
15.11.2002;       ;       ;01     ;
20.11.2002;       ;       ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002; 25    ; 10    ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 26    ; 10    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 35    ; 10    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 61    ; 10    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 67    ; 25    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 79    ; 28    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 90    ; 43    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003; 93    ; 44    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003; 96    ; 46    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003; 99    ; 46    ;01     ;
05.03.2003; 95    ; 38    ;01     ;
10.03.2003; 90    ; 30    ;01     ;
15.03.2003; 70    ; 15    ;01     ;
20.03.2003; 50    ;  5    ;01     ;
25.03.2003;       ;       ;01     ;
31.03.2003;       ;       ;01     ;
05.04.2003;       ;       ;01     ;
10.04.2003;       ;       ;01     ;
15.04.2003;       ;       ;01     ;
25.11.2003;       ;       ;01     ;
30.11.2003;       ;       ;01     ;
