Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     0.580;31   ;     ;01   ;     0.700;01   ;03   ;03   ;
02.2000  ;     0.470;29   ;     ;01   ;     0.590;08   ;15   ;08   ;
03.2000  ;     0.470;31   ;     ;01   ;     0.590;15   ;     ;01   ;
04.2000  ;     0.480;01   ;     ;01   ;    11.900;24   ;     ;01   ;
05.2000  ;     5.090;31   ;     ;01   ;    10.600;14   ;15   ;02   ;
06.2000  ;     1.630;03   ;     ;01   ;     4.860;01   ;     ;01   ;
07.2000  ;     1.590;01   ;     ;01   ;    17.400;25   ;     ;01   ;
08.2000  ;     2.060;21   ;     ;01   ;    53.100;28   ;     ;01   ;
09.2000  ;     2.590;30   ;     ;01   ;    13.900;01   ;     ;01   ;
10.2000  ;     2.660;01   ;     ;01   ;     7.250;07   ;     ;01   ;
11.2000  ;     1.340;30   ;     ;01   ;     3.090;01   ;     ;01   ;
12.2000  ;     0.880;31   ;     ;01   ;     1.330;01   ;     ;01   ;
01.2001  ;     0.410;31   ;     ;01   ;     0.860;01   ;     ;01   ;
02.2001  ;     0.240;20   ;     ;01   ;     0.400;01   ;     ;01   ;
03.2001  ;     0.380;01   ;     ;01   ;     0.840;22   ;     ;01   ;
04.2001  ;     0.480;01   ;     ;01   ;    30.700;19   ;     ;01   ;
05.2001  ;     3.040;16   ;     ;01   ;    26.300;21   ;     ;01   ;
06.2001  ;     0.770;20   ;26   ;07   ;     5.600;02   ;     ;01   ;
07.2001  ;     0.620;02   ;04   ;03   ;    18.300;15   ;     ;01   ;
08.2001  ;     1.980;21   ;23   ;03   ;    13.800;27   ;     ;01   ;
09.2001  ;     0.850;30   ;     ;01   ;     3.360;01   ;     ;01   ;
10.2001  ;     0.430;28   ;31   ;04   ;     0.850;01   ;06   ;06   ;
11.2001  ;     0.210;30   ;     ;01   ;     0.520;10   ;11   ;02   ;
12.2001  ;     0.015;31   ;     ;01   ;     0.220;05   ;10   ;06   ;
01.2002  ;     0.120;07   ;15   ;09   ;     0.150;01   ;     ;01   ;
02.2002  ;     0.140;01   ;07   ;07   ;     0.220;26   ;28   ;03   ;
03.2002  ;     0.210;04   ;07   ;04   ;     0.400;31   ;     ;01   ;
04.2002  ;     0.570;01   ;     ;01   ;    57.000;26   ;     ;01   ;
05.2002  ;     3.880;28   ;31   ;03   ;    22.000;02   ;     ;01   ;
06.2002  ;     3.810;26   ;27   ;02   ;    18.800;10   ;     ;01   ;
07.2002  ;     3.400;03   ;     ;01   ;    10.900;07   ;     ;01   ;
08.2002  ;     5.540;01   ;     ;01   ;    32.200;07   ;     ;01   ;
09.2002  ;     2.020;24   ;     ;01   ;     7.710;01   ;     ;01   ;
10.2002  ;     1.180;02   ;     ;01   ;    14.300;10   ;     ;01   ;
11.2002  ;     1.390;30   ;     ;01   ;     4.170;01   ;     ;01   ;
12.2002  ;     1.130;31   ;     ;01   ;     1.350;01   ;     ;01   ;
01.2003  ;     0.990;09   ;     ;01   ;     1.160;30   ;31   ;02   ;
02.2003  ;     1.170;01   ;     ;01   ;     1.360;25   ;     ;01   ;
03.2003  ;     1.090;12   ;     ;01   ;     1.550;30   ;31   ;02   ;
04.2003  ;     1.560;01   ;02   ;02   ;    21.700;20   ;     ;01   ;
05.2003  ;     2.850;31   ;     ;01   ;     6.150;01   ;     ;01   ;
06.2003  ;     1.820;30   ;     ;01   ;     2.850;01   ;     ;01   ;
07.2003  ;     0.780;31   ;     ;01   ;     1.840;11   ;12   ;02   ;
08.2003  ;     0.780;01   ;     ;01   ;    19.100;25   ;     ;01   ;
09.2003  ;     3.550;28   ;30   ;03   ;    14.100;05   ;     ;01   ;
10.2003  ;     3.080;09   ;     ;01   ;    14.900;14   ;     ;01   ;
11.2003  ;     1.420;30   ;     ;01   ;     8.300;01   ;     ;01   ;
12.2003  ;     0.620;31   ;     ;01   ;     1.380;01   ;     ;01   ;
01.2004  ;     0.370;31   ;     ;01   ;     0.610;01   ;     ;01   ;
02.2004  ;     0.260;28   ;29   ;02   ;     0.370;01   ;     ;01   ;
03.2004  ;     0.250;07   ;15   ;09   ;     0.450;31   ;     ;01   ;
04.2004  ;     0.470;01   ;     ;01   ;    45.000;22   ;     ;01   ;
05.2004  ;     7.940;29   ;30   ;02   ;    43.900;09   ;     ;01   ;
06.2004  ;     4.050;18   ;19   ;02   ;    16.700;02   ;03   ;02   ;
07.2004  ;     2.550;17   ;     ;01   ;    45.900;27   ;     ;01   ;
08.2004  ;     4.810;30   ;31   ;02   ;    64.700;12   ;     ;01   ;
09.2004  ;     3.520;17   ;18   ;02   ;     8.600;20   ;     ;01   ;
10.2004  ;     3.220;21   ;     ;01   ;     7.610;03   ;     ;01   ;
11.2004  ;     1.540;30   ;     ;01   ;    11.100;13   ;     ;01   ;
12.2004  ;     0.500;31   ;     ;01   ;     1.580;01   ;     ;01   ;
01.2005  ;     0.480;13   ;31   ;19   ;     0.500;01   ;04   ;04   ;
02.2005  ;     0.400;27   ;28   ;02   ;     0.480;01   ;12   ;12   ;
03.2005  ;     0.240;30   ;31   ;02   ;     0.390;01   ;     ;01   ;
04.2005  ;     0.220;01   ;     ;01   ;    37.700;30   ;     ;01   ;
05.2005  ;     8.350;31   ;     ;01   ;    64.600;04   ;     ;01   ;
06.2005  ;     2.580;28   ;     ;01   ;     8.140;01   ;     ;01   ;
07.2005  ;     1.630;09   ;     ;01   ;     4.350;28   ;     ;01   ;
08.2005  ;     1.970;25   ;26   ;02   ;     6.330;07   ;     ;01   ;
09.2005  ;     2.140;11   ;     ;01   ;     5.270;14   ;     ;01   ;
10.2005  ;     1.790;31   ;     ;01   ;     5.630;03   ;     ;01   ;
11.2005  ;     1.240;30   ;     ;01   ;     3.340;10   ;     ;01   ;
12.2005  ;     0.750;31   ;     ;01   ;     1.220;01   ;     ;01   ;
01.2006  ;     0.290;30   ;31   ;02   ;     0.720;01   ;     ;01   ;
02.2006  ;     0.190;18   ;28   ;03   ;     0.290;01   ;     ;01   ;
03.2006  ;     0.210;01   ;     ;01   ;     0.360;30   ;31   ;02   ;
04.2006  ;     0.370;01   ;     ;01   ;    27.300;26   ;     ;01   ;
05.2006  ;     5.980;31   ;     ;01   ;    55.400;13   ;     ;01   ;
06.2006  ;     3.940;28   ;     ;01   ;     9.080;07   ;     ;01   ;
07.2006  ;     4.470;06   ;07   ;02   ;    21.000;27   ;     ;01   ;
08.2006  ;     6.250;27   ;     ;01   ;    35.600;04   ;     ;01   ;
09.2006  ;     3.260;23   ;     ;01   ;     7.160;01   ;     ;01   ;
10.2006  ;     2.550;29   ;31   ;03   ;     3.600;01   ;02   ;02   ;
11.2006  ;     0.770;30   ;     ;01   ;     3.940;08   ;09   ;02   ;
12.2006  ;     0.370;31   ;     ;01   ;     0.760;01   ;     ;01   ;
01.2007  ;     0.320;24   ;31   ;08   ;     0.370;01   ;02   ;02   ;
02.2007  ;     0.250;27   ;28   ;02   ;     0.320;01   ;05   ;05   ;
03.2007  ;     0.250;01   ;     ;01   ;     1.210;31   ;     ;01   ;
04.2007  ;     1.280;01   ;02   ;02   ;    18.500;24   ;27   ;02   ;
05.2007  ;     8.350;31   ;     ;01   ;    15.600;24   ;27   ;02   ;
06.2007  ;     1.340;30   ;     ;01   ;     6.910;01   ;     ;01   ;
07.2007  ;     1.250;30   ;31   ;02   ;     1.480;22   ;24   ;03   ;
08.2007  ;     1.230;07   ;     ;01   ;    10.400;24   ;     ;01   ;
09.2007  ;     2.490;03   ;     ;01   ;    12.700;11   ;     ;01   ;
10.2007  ;     2.670;30   ;31   ;02   ;     4.510;02   ;     ;01   ;
11.2007  ;     0.600;30   ;     ;01   ;     2.610;01   ;     ;01   ;
12.2007  ;     0.270;31   ;     ;01   ;     0.590;01   ;     ;01   ;
01.2008  ;     0.260;25   ;31   ;07   ;     0.270;01   ;24   ;24   ;
02.2008  ;     0.260;01   ;     ;01   ;     0.320;25   ;29   ;04   ;
03.2008  ;     0.210;25   ;     ;01   ;     1.530;31   ;     ;01   ;
04.2008  ;     1.380;01   ;     ;01   ;     3.700;10   ;12   ;03   ;
05.2008  ;     2.850;01   ;02   ;02   ;    21.700;07   ;     ;01   ;
06.2008  ;     1.490;30   ;     ;01   ;     6.150;02   ;     ;01   ;
07.2008  ;     1.280;03   ;     ;01   ;     3.720;19   ;     ;01   ;
08.2008  ;     1.190;31   ;     ;01   ;     6.180;08   ;     ;01   ;
09.2008  ;     1.210;01   ;     ;01   ;     1.870;15   ;     ;01   ;
10.2008  ;     1.280;10   ;11   ;02   ;     4.560;21   ;     ;01   ;
11.2008  ;     1.160;30   ;     ;01   ;     3.110;01   ;     ;01   ;
12.2008  ;     0.770;31   ;     ;01   ;     1.150;01   ;     ;01   ;
01.2009  ;     0.740;25   ;31   ;07   ;     0.770;01   ;05   ;05   ;
02.2009  ;     0.720;08   ;28   ;21   ;     0.730;01   ;07   ;07   ;
03.2009  ;     0.570;09   ;     ;01   ;     0.860;31   ;     ;01   ;
04.2009  ;     0.890;01   ;     ;01   ;    17.600;30   ;     ;01   ;
05.2009  ;     3.050;31   ;     ;01   ;    21.400;04   ;     ;01   ;
06.2009  ;     3.050;01   ;02   ;02   ;    57.700;27   ;     ;01   ;
07.2009  ;    10.600;31   ;     ;01   ;    46.100;22   ;     ;01   ;
08.2009  ;     6.040;14   ;     ;01   ;    58.500;24   ;     ;01   ;
09.2009  ;     6.300;30   ;     ;01   ;    32.400;01   ;     ;01   ;
10.2009  ;     3.890;31   ;     ;01   ;    11.700;04   ;     ;01   ;
11.2009  ;     0.600;30   ;     ;01   ;     3.890;01   ;     ;01   ;
12.2009  ;     0.530;29   ;31   ;03   ;     0.600;01   ;     ;01   ;
01.2010  ;     0.410;19   ;31   ;13   ;     0.520;01   ;     ;01   ;
02.2010  ;     0.370;25   ;28   ;04   ;     0.410;01   ;02   ;02   ;
03.2010  ;     0.360;13   ;20   ;08   ;     0.460;29   ;31   ;03   ;
04.2010  ;     0.460;01   ;     ;01   ;    34.000;30   ;     ;01   ;
05.2010  ;     7.120;31   ;     ;01   ;    48.000;02   ;     ;01   ;
06.2010  ;     2.760;29   ;     ;01   ;     6.500;01   ;     ;01   ;
07.2010  ;     1.970;18   ;     ;01   ;    30.300;29   ;     ;01   ;
08.2010  ;     6.780;31   ;     ;01   ;    60.300;09   ;     ;01   ;
09.2010  ;     1.740;25   ;     ;01   ;     6.440;01   ;     ;01   ;
10.2010  ;     1.460;31   ;     ;01   ;     5.720;01   ;     ;01   ;
11.2010  ;     1.310;30   ;     ;01   ;     1.690;03   ;04   ;02   ;
12.2010  ;     0.880;31   ;     ;01   ;     1.310;01   ;02   ;02   ;
01.2011  ;     0.620;31   ;     ;01   ;     0.860;01   ;     ;01   ;
02.2011  ;     0.270;28   ;     ;01   ;     0.610;01   ;     ;01   ;
03.2011  ;     0.130;11   ;20   ;10   ;     0.260;01   ;     ;01   ;
04.2011  ;     0.120;03   ;     ;01   ;    48.600;12   ;     ;01   ;
05.2011  ;     5.980;31   ;     ;01   ;    20.000;01   ;     ;01   ;
06.2011  ;     3.380;18   ;     ;01   ;    36.800;25   ;     ;01   ;
07.2011  ;     3.260;31   ;     ;01   ;    32.900;15   ;     ;01   ;
08.2011  ;     2.630;09   ;     ;01   ;    43.200;17   ;     ;01   ;
09.2011  ;     4.660;28   ;29   ;02   ;    52.800;08   ;     ;01   ;
10.2011  ;     3.390;24   ;25   ;02   ;     8.970;01   ;     ;01   ;
11.2011  ;     2.150;30   ;     ;01   ;    11.600;05   ;     ;01   ;
12.2011  ;     0.690;31   ;     ;01   ;     2.100;01   ;     ;01   ;
01.2012  ;     0.130;31   ;     ;01   ;     0.640;01   ;     ;01   ;
02.2012  ;     0.084;28   ;29   ;02   ;     0.130;01   ;     ;01   ;
03.2012  ;     0.078;11   ;     ;01   ;     0.099;31   ;     ;01   ;
04.2012  ;     0.100;01   ;     ;01   ;    25.900;29   ;     ;01   ;
05.2012  ;     3.800;31   ;     ;01   ;    25.200;08   ;     ;01   ;
06.2012  ;     0.800;30   ;     ;01   ;     5.270;10   ;     ;01   ;
07.2012  ;     0.480;21   ;     ;01   ;     2.660;31   ;     ;01   ;
08.2012  ;     1.570;31   ;     ;01   ;    25.000;04   ;     ;01   ;
09.2012  ;     1.570;01   ;     ;01   ;     7.510;26   ;     ;01   ;
10.2012  ;     3.440;10   ;12   ;03   ;    11.900;31   ;     ;01   ;
11.2012  ;     3.110;30   ;     ;01   ;     9.720;01   ;     ;01   ;
12.2012  ;     0.670;31   ;     ;01   ;     3.020;01   ;     ;01   ;
01.2013  ;     0.140;31   ;     ;01   ;     0.640;01   ;     ;01   ;
02.2013  ;     0.110;13   ;28   ;16   ;     0.130;01   ;02   ;02   ;
03.2013  ;     0.100;08   ;19   ;12   ;     0.160;30   ;31   ;02   ;
04.2013  ;     0.170;01   ;02   ;02   ;    25.900;30   ;     ;01   ;
05.2013  ;     7.730;29   ;     ;01   ;    27.300;01   ;02   ;02   ;
06.2013  ;     3.810;30   ;     ;01   ;    26.900;02   ;     ;01   ;
07.2013  ;     1.910;31   ;     ;01   ;     5.190;04   ;     ;01   ;
08.2013  ;     1.210;07   ;08   ;02   ;    24.900;26   ;     ;01   ;
09.2013  ;     5.200;30   ;     ;01   ;     9.810;01   ;02   ;02   ;
10.2013  ;     4.370;11   ;12   ;02   ;    11.000;15   ;     ;01   ;
11.2013  ;     2.520;30   ;     ;01   ;     6.580;01   ;     ;01   ;
12.2013  ;     0.880;31   ;     ;01   ;     2.430;01   ;     ;01   ;
01.2014  ;     0.270;28   ;31   ;04   ;     0.870;01   ;     ;01   ;
02.2014  ;     0.150;28   ;     ;01   ;     0.270;01   ;02   ;02   ;
03.2014  ;     0.090;06   ;07   ;02   ;     0.630;31   ;     ;01   ;
04.2014  ;     1.090;01   ;     ;01   ;     9.880;29   ;     ;01   ;
05.2014  ;     4.640;26   ;     ;01   ;    13.500;08   ;     ;01   ;
06.2014  ;     2.970;30   ;     ;01   ;     6.220;21   ;     ;01   ;
07.2014  ;     1.780;08   ;     ;01   ;    35.100;28   ;     ;01   ;
08.2014  ;     3.470;31   ;     ;01   ;    11.000;01   ;     ;01   ;
09.2014  ;     1.430;29   ;     ;01   ;     3.190;01   ;     ;01   ;
10.2014  ;     1.240;05   ;     ;01   ;     5.150;28   ;     ;01   ;
11.2014  ;     1.630;30   ;     ;01   ;     6.760;04   ;     ;01   ;
12.2014  ;     1.060;30   ;31   ;02   ;     1.580;01   ;     ;01   ;
01.2015  ;     0.270;31   ;     ;01   ;     1.020;01   ;     ;01   ;
02.2015  ;     0.150;27   ;28   ;02   ;     0.260;01   ;02   ;02   ;
03.2015  ;     0.110;14   ;16   ;03   ;     0.460;31   ;     ;01   ;
04.2015  ;     0.660;01   ;     ;01   ;    62.000;18   ;     ;01   ;
05.2015  ;     7.830;30   ;     ;01   ;    41.300;07   ;     ;01   ;
06.2015  ;     2.840;24   ;     ;01   ;     8.410;01   ;     ;01   ;
07.2015  ;     5.080;05   ;     ;01   ;   105.000;16   ;     ;01   ;
08.2015  ;     3.470;30   ;31   ;02   ;    16.900;01   ;     ;01   ;
