Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 46    ; 16    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 52    ; 35    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 56    ; 30    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 57    ; 15    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 58    ; 13    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 62    ;  8    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000; 64    ;  4    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000; 69    ;  3    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000; 70    ;  3    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
10.11.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000;       ;       ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000; 24    ;  0    ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 28    ;       ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 33    ;  2    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 39    ;  8    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001;       ;       ;01     ;
15.01.2001; 65    ; 12    ;01     ;
20.01.2001;       ;       ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001; 70    ; 15    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 72    ; 21    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001; 73    ; 18    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001; 76    ; 16    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001; 82    ; 24    ;01     ;
15.03.2001;       ;       ;01     ;
20.03.2001; 90    ; 28    ;01     ;
25.03.2001;       ;       ;01     ;
31.03.2001; 88    ; 32    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001; 82    ; 18    ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
05.11.2001;       ;       ;01     ;
10.11.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001; 14    ;  2    ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001; 19    ;  2    ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 28    ;  7    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 42    ; 10    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 52    ;  9    ;01     ;
05.01.2002; 41    ;  8    ;01     ;
10.01.2002; 43    ;  9    ;01     ;
15.01.2002; 44    ; 12    ;01     ;
20.01.2002; 46    ; 14    ;01     ;
25.01.2002; 48    ; 18    ;01     ;
31.01.2002; 50    ; 16    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 52    ;  8    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002; 54    ; 10    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002; 52    ;  7    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002; 66    ;       ;01     ;
15.03.2002;       ;       ;01     ;
20.03.2002; 64    ;       ;01     ;
25.03.2002;       ;       ;01     ;
31.03.2002; 62    ;       ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002;       ;       ;01     ;
15.04.2002;       ;       ;01     ;
10.11.2002;       ;       ;01     ;
15.11.2002;       ;       ;01     ;
20.11.2002; 12    ;  3    ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002; 24    ;  2    ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 36    ;  3    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 43    ;  2    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 56    ;  1    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 60    ;  4    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 64    ;  5    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 68    ;  6    ;01     ;
05.02.2003;       ;       ;01     ;
10.02.2003; 71    ;  0    ;01     ;
15.02.2003;       ;       ;01     ;
20.02.2003; 72    ;  0    ;01     ;
25.02.2003;       ;       ;01     ;
28.02.2003; 72    ;  0    ;01     ;
05.03.2003;       ;       ;01     ;
10.03.2003; 72    ;  0    ;01     ;
15.03.2003;       ;       ;01     ;
20.03.2003; 74    ;  0    ;01     ;
25.03.2003;       ;       ;01     ;
