Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000; 49    ; 10    ;01     ;
10.01.2000; 49    ; 25    ;01     ;
15.01.2000; 51    ; 25    ;01     ;
20.01.2000; 51    ; 23    ;01     ;
25.01.2000; 48    ; 23    ;01     ;
31.01.2000; 51    ; 22    ;01     ;
05.02.2000; 53    ; 18    ;01     ;
10.02.2000; 54    ; 18    ;01     ;
15.02.2000; 57    ; 18    ;01     ;
20.02.2000; 53    ; 18    ;01     ;
25.02.2000; 53    ; 18    ;01     ;
29.02.2000; 56    ; 17    ;01     ;
05.03.2000; 61    ; 22    ;01     ;
10.03.2000; 61    ; 22    ;01     ;
15.03.2000; 58    ; 19    ;01     ;
20.03.2000; 57    ; 18    ;01     ;
25.03.2000; 57    ; 16    ;01     ;
31.03.2000; 57    ; 13    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
15.04.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000; 11    ;       ;01     ;
25.11.2000; 16    ;  1    ;01     ;
30.11.2000; 27    ;  1    ;01     ;
05.12.2000; 50    ;  1    ;01     ;
10.12.2000; 53    ;  4    ;01     ;
15.12.2000; 53    ;  2    ;01     ;
20.12.2000; 54    ;  2    ;01     ;
25.12.2000; 66    ;  6    ;01     ;
31.12.2000; 66    ;  6    ;01     ;
05.01.2001; 66    ;  9    ;01     ;
10.01.2001; 66    ;  9    ;01     ;
15.01.2001; 66    ; 10    ;01     ;
20.01.2001; 66    ; 10    ;01     ;
25.01.2001; 70    ; 10    ;01     ;
31.01.2001; 70    ;  9    ;01     ;
05.02.2001; 70    ; 10    ;01     ;
10.02.2001; 70    ; 10    ;01     ;
15.02.2001; 71    ; 11    ;01     ;
20.02.2001; 72    ; 10    ;01     ;
25.02.2001; 75    ; 10    ;01     ;
28.02.2001; 76    ; 18    ;01     ;
05.03.2001; 81    ; 17    ;01     ;
10.03.2001; 81    ; 17    ;01     ;
15.03.2001; 77    ; 12    ;01     ;
20.03.2001; 75    ; 12    ;01     ;
25.03.2001; 75    ;  9    ;01     ;
31.03.2001; 73    ;  4    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
15.04.2001;       ;       ;01     ;
20.04.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001;       ;       ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001;       ;       ;01     ;
05.12.2001; 18    ;  2    ;01     ;
10.12.2001; 21    ;  1    ;01     ;
15.12.2001; 24    ;  7    ;01     ;
20.12.2001; 34    ;  5    ;01     ;
25.12.2001; 36    ;  4    ;01     ;
31.12.2001; 47    ;  3    ;01     ;
05.01.2002; 52    ; 10    ;01     ;
10.01.2002; 63    ;  9    ;01     ;
15.01.2002; 66    ; 12    ;01     ;
20.01.2002; 66    ; 12    ;01     ;
25.01.2002; 69    ; 18    ;01     ;
31.01.2002; 69    ; 18    ;01     ;
05.02.2002; 79    ; 19    ;01     ;
10.02.2002; 79    ; 22    ;01     ;
15.02.2002; 80    ; 22    ;01     ;
20.02.2002; 80    ; 26    ;01     ;
25.02.2002; 80    ; 26    ;01     ;
28.02.2002; 82    ; 24    ;01     ;
05.03.2002; 81    ; 24    ;01     ;
10.03.2002; 81    ; 22    ;01     ;
15.03.2002; 71    ; 17    ;01     ;
20.03.2002; 67    ; 12    ;01     ;
25.03.2002; 66    ;  3    ;01     ;
31.03.2002; 66    ;       ;01     ;
05.04.2002;       ;       ;01     ;
10.04.2002;       ;       ;01     ;
15.04.2002;       ;       ;01     ;
10.11.2002;       ;       ;01     ;
15.11.2002;       ;       ;01     ;
20.11.2002;       ;       ;01     ;
25.11.2002;       ;       ;01     ;
30.11.2002; 25    ;  1    ;01     ;
05.12.2002; 26    ;  9    ;01     ;
10.12.2002; 27    ;  9    ;01     ;
15.12.2002; 30    ;  8    ;01     ;
20.12.2002; 34    ;  5    ;01     ;
25.12.2002; 39    ;  5    ;01     ;
31.12.2002; 49    ;  5    ;01     ;
05.01.2003; 51    ; 11    ;01     ;
10.01.2003; 56    ; 11    ;01     ;
15.01.2003; 57    ; 17    ;01     ;
20.01.2003; 58    ; 15    ;01     ;
25.01.2003; 58    ; 14    ;01     ;
31.01.2003; 59    ; 16    ;01     ;
05.02.2003; 61    ; 12    ;01     ;
10.02.2003; 70    ; 23    ;01     ;
15.02.2003; 71    ; 17    ;01     ;
20.02.2003; 79    ; 16    ;01     ;
25.02.2003; 79    ; 16    ;01     ;
28.02.2003; 79    ; 15    ;01     ;
05.03.2003; 80    ;  4    ;01     ;
10.03.2003; 80    ;  3    ;01     ;
15.03.2003; 77    ;  1    ;01     ;
20.03.2003; 73    ;       ;01     ;
25.03.2003; 68    ;       ;01     ;
31.03.2003;       ;       ;01     ;
05.04.2003;       ;       ;01     ;
10.04.2003;       ;       ;01     ;
10.11.2003;       ;       ;01     ;
15.11.2003; 20    ;  0    ;01     ;
20.11.2003; 22    ;  0    ;01     ;
25.11.2003; 20    ; 13    ;01     ;
30.11.2003; 21    ; 14    ;01     ;
05.12.2003; 32    ; 13    ;01     ;
10.12.2003; 37    ;  7    ;01     ;
15.12.2003; 41    ;  5    ;01     ;
20.12.2003; 41    ; 10    ;01     ;
25.12.2003; 41    ; 10    ;01     ;
31.12.2003; 40    ;  8    ;01     ;
05.01.2004; 39    ;  8    ;01     ;
10.01.2004; 40    ;  7    ;01     ;
15.01.2004; 40    ;  7    ;01     ;
20.01.2004; 44    ;  8    ;01     ;
25.01.2004; 48    ; 10    ;01     ;
31.01.2004; 48    ; 10    ;01     ;
05.02.2004; 42    ; 16    ;01     ;
10.02.2004; 55    ; 15    ;01     ;
15.02.2004; 55    ; 15    ;01     ;
20.02.2004; 55    ; 16    ;01     ;
25.02.2004; 57    ; 14    ;01     ;
29.02.2004; 62    ; 25    ;01     ;
05.03.2004; 62    ; 25    ;01     ;
10.03.2004; 64    ; 23    ;01     ;
15.03.2004; 65    ; 32    ;01     ;
20.03.2004; 66    ; 40    ;01     ;
25.03.2004; 59    ; 31    ;01     ;
31.03.2004; 52    ; 28    ;01     ;
05.04.2004; 51    ; 10    ;01     ;
10.04.2004; 50    ;  4    ;01     ;
15.04.2004;       ;       ;01     ;
05.11.2004;       ;       ;01     ;
10.11.2004;       ;       ;01     ;
15.11.2004;  5    ;  6    ;01     ;
20.11.2004;  9    ;  0    ;01     ;
