Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
20.11.2007;       ;       ;02     ;
25.11.2007; 24    ;       ;02     ;
30.11.2007; 30    ;       ;02     ;
05.12.2007; 35    ;       ;02     ;
10.12.2007; 35    ;       ;02     ;
15.12.2007; 36    ;       ;02     ;
20.12.2007; 54    ;       ;02     ;
25.12.2007; 57    ;       ;02     ;
31.12.2007; 60    ; 40    ;02     ;
25.11.2010;       ;       ;02     ;
30.11.2010;       ;       ;02     ;
05.12.2010; 25    ;  6    ;02     ;
10.12.2010; 33    ;  5    ;02     ;
15.12.2010; 41    ;  5    ;02     ;
20.12.2010; 49    ;  5    ;02     ;
25.12.2010; 59    ;  4    ;02     ;
31.12.2010; 60    ;  7    ;02     ;
05.01.2013; 66    ; 11    ;02     ;
10.01.2013; 75    ; 10    ;02     ;
15.01.2013; 81    ; 10    ;02     ;
20.01.2013; 86    ; 10    ;02     ;
25.01.2013; 95    ; 12    ;02     ;
31.01.2013;100    ; 12    ;02     ;
05.02.2013;103    ; 13    ;02     ;
10.02.2013;105    ; 13    ;02     ;
15.02.2013;105    ; 14    ;02     ;
20.02.2013;105    ; 15    ;02     ;
25.02.2013;105    ; 13    ;02     ;
28.02.2013;103    ; 13    ;02     ;
05.03.2013;100    ; 15    ;02     ;
10.03.2013;100    ; 15    ;02     ;
15.03.2013; 99    ; 16    ;02     ;
20.03.2013; 98    ; 16    ;02     ;
25.03.2013; 87    ; 18    ;02     ;
31.03.2013; 84    ; 18    ;02     ;
05.04.2013;       ;       ;02     ;
10.04.2013;       ;       ;02     ;
15.04.2013;       ;       ;02     ;
20.04.2013;       ;       ;02     ;
25.04.2013;       ;       ;02     ;
05.12.2013; 20    ;  5    ;02     ;
10.12.2013; 23    ;  5    ;02     ;
15.12.2013; 30    ;  5    ;02     ;
20.12.2013; 31    ;  5    ;02     ;
25.12.2013; 35    ;  5    ;02     ;
31.12.2013; 41    ;  3    ;02     ;
05.01.2014; 48    ; 10    ;02     ;
10.01.2014; 56    ; 10    ;02     ;
15.01.2014; 65    ; 10    ;02     ;
20.01.2014; 71    ; 10    ;02     ;
25.01.2014; 75    ; 10    ;02     ;
31.01.2014; 80    ; 10    ;02     ;
05.02.2014; 81    ; 12    ;02     ;
10.02.2014; 83    ; 12    ;02     ;
15.02.2014; 87    ; 16    ;02     ;
20.02.2014; 89    ; 16    ;02     ;
