Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
10.01.2000; 72    ;  5    ;01     ;
20.01.2000; 76    ;  5    ;01     ;
31.01.2000; 77    ;  5    ;01     ;
10.02.2000; 78    ; 25    ;01     ;
20.02.2000; 78    ; 20    ;01     ;
29.02.2000; 79    ; 18    ;01     ;
10.03.2000; 74    ;  0    ;01     ;
20.03.2000; 64    ;  0    ;01     ;
31.03.2000;       ;       ;01     ;
25.11.2000; 14    ;  3    ;01     ;
30.11.2000; 19    ;  1    ;01     ;
05.12.2000; 27    ;  0    ;01     ;
10.12.2000; 38    ;  5    ;01     ;
15.12.2000;       ;       ;01     ;
10.01.2001; 79    ; 11    ;01     ;
20.01.2001; 92    ;  8    ;01     ;
31.01.2001; 99    ;  5    ;01     ;
10.02.2001;109    ; 10    ;01     ;
20.02.2001;113    ; 14    ;01     ;
28.02.2001;115    ;  2    ;01     ;
10.03.2001;117    ;  8    ;01     ;
20.03.2001;108    ;  0    ;01     ;
30.11.2001; 24    ;  0    ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 35    ;  0    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 42    ;  7    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 51    ;  3    ;01     ;
10.01.2002; 72    ;  9    ;01     ;
20.01.2002; 84    ;  0    ;01     ;
31.01.2002; 86    ; 22    ;01     ;
10.02.2002; 89    ; 15    ;01     ;
20.02.2002; 88    ; 19    ;01     ;
28.02.2002; 84    ;  6    ;01     ;
15.11.2002; 22    ;  0    ;01     ;
20.11.2002; 24    ;  0    ;01     ;
25.11.2002; 26    ;  0    ;01     ;
30.11.2002; 27    ;  0    ;01     ;
10.12.2002; 32    ;  0    ;01     ;
20.12.2002; 39    ;  2    ;01     ;
31.12.2002; 52    ;  2    ;01     ;
10.01.2003; 68    ;  3    ;01     ;
20.01.2003; 75    ;  0    ;01     ;
31.01.2003; 81    ; 18    ;01     ;
10.02.2003; 90    ;  9    ;01     ;
20.02.2003; 97    ;  5    ;01     ;
28.02.2003; 99    ;  3    ;01     ;
10.03.2003; 98    ;  2    ;01     ;
30.11.2003; 22    ;  0    ;01     ;
10.12.2003; 32    ;  2    ;01     ;
20.12.2003; 37    ;  2    ;01     ;
31.12.2003; 44    ;  1    ;01     ;
10.01.2004; 46    ;  3    ;01     ;
20.01.2004; 62    ;  0    ;01     ;
31.01.2004; 84    ;  0    ;01     ;
10.02.2004; 92    ;  0    ;01     ;
20.02.2004; 99    ;  0    ;01     ;
29.02.2004; 98    ;  0    ;01     ;
10.03.2004; 93    ;  0    ;01     ;
30.11.2004; 16    ;  0    ;01     ;
10.12.2004; 22    ;  5    ;01     ;
20.12.2004; 29    ; 12    ;01     ;
31.12.2004; 35    ; 10    ;01     ;
10.01.2005; 48    ; 12    ;01     ;
20.01.2005; 54    ; 20    ;01     ;
31.01.2005; 59    ; 26    ;01     ;
10.02.2005; 64    ; 20    ;01     ;
20.02.2005; 68    ; 25    ;01     ;
28.02.2005; 72    ; 22    ;01     ;
10.03.2005; 76    ; 16    ;01     ;
20.03.2005; 76    ;  8    ;01     ;
10.12.2005; 23    ;  5    ;01     ;
15.12.2005; 27    ;  3    ;01     ;
20.12.2005; 32    ;  2    ;01     ;
31.12.2005; 40    ;  7    ;01     ;
10.01.2006; 44    ; 10    ;01     ;
20.01.2006; 52    ; 12    ;01     ;
