Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000; 48    ;  8    ;01     ;
10.01.2000; 49    ; 13    ;01     ;
15.01.2000; 57    ; 13    ;01     ;
20.01.2000; 66    ; 12    ;01     ;
25.01.2000; 70    ; 12    ;01     ;
31.01.2000; 73    ; 11    ;01     ;
05.02.2000; 75    ; 10    ;01     ;
10.02.2000; 78    ; 10    ;01     ;
15.02.2000; 79    ; 10    ;01     ;
20.02.2000; 81    ; 10    ;01     ;
25.02.2000; 80    ;  8    ;01     ;
29.02.2000; 79    ;  8    ;01     ;
05.03.2000; 80    ;  7    ;01     ;
10.03.2000; 84    ;  6    ;01     ;
15.03.2000; 83    ;  5    ;01     ;
20.03.2000; 82    ;  3    ;01     ;
25.03.2000; 82    ;  2    ;01     ;
31.03.2000; 79    ;  2    ;01     ;
05.04.2000;       ;       ;01     ;
10.04.2000;       ;       ;01     ;
10.11.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000;       ;       ;01     ;
25.11.2000;       ;       ;01     ;
30.11.2000;       ;       ;01     ;
05.12.2000; 26    ;  6    ;01     ;
10.12.2000; 30    ;  7    ;01     ;
15.12.2000; 33    ;  7    ;01     ;
20.12.2000; 37    ;  8    ;01     ;
25.12.2000; 41    ;  7    ;01     ;
31.12.2000; 46    ;  7    ;01     ;
05.01.2001; 53    ; 10    ;01     ;
10.01.2001; 58    ; 12    ;01     ;
15.01.2001; 62    ; 13    ;01     ;
20.01.2001; 67    ; 13    ;01     ;
25.01.2001; 70    ; 13    ;01     ;
31.01.2001; 74    ; 13    ;01     ;
05.02.2001; 76    ; 15    ;01     ;
10.02.2001; 79    ; 15    ;01     ;
15.02.2001; 80    ; 15    ;01     ;
20.02.2001; 81    ; 15    ;01     ;
25.02.2001; 81    ; 17    ;01     ;
28.02.2001; 80    ; 20    ;01     ;
05.03.2001; 79    ; 23    ;01     ;
10.03.2001; 78    ; 25    ;01     ;
15.03.2001; 75    ; 24    ;01     ;
20.03.2001; 71    ; 23    ;01     ;
25.03.2001; 68    ; 20    ;01     ;
31.03.2001; 58    ;  8    ;01     ;
05.04.2001;       ;       ;01     ;
10.04.2001;       ;       ;01     ;
05.11.2001;       ;       ;01     ;
10.11.2001;       ;       ;01     ;
15.11.2001;       ;       ;01     ;
20.11.2001;       ;       ;01     ;
25.11.2001;       ;       ;01     ;
30.11.2001;       ;       ;01     ;
05.12.2001; 28    ;  0    ;01     ;
10.12.2001; 37    ;  2    ;01     ;
15.12.2001; 41    ;  2    ;01     ;
20.12.2001; 49    ;  2    ;01     ;
25.12.2001; 55    ;  2    ;01     ;
31.12.2001; 63    ;  2    ;01     ;
