Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 46    ; 19    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 51    ; 19    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 60    ; 19    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 64    ; 19    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 62    ; 19    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 61    ; 18    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000; 60    ; 15    ;01     ;
15.03.2000; 57    ; 15    ;01     ;
20.03.2000; 52    ; 14    ;01     ;
25.03.2000; 50    ; 14    ;01     ;
31.03.2000; 47    ; 11    ;01     ;
05.04.2000; 45    ;  9    ;01     ;
10.04.2000; 40    ;  4    ;01     ;
15.04.2000; 39    ;  2    ;01     ;
20.04.2000;       ;       ;01     ;
25.04.2000;       ;       ;01     ;
05.11.2000;       ;       ;01     ;
10.11.2000;       ;       ;01     ;
15.11.2000;       ;       ;01     ;
20.11.2000; 26    ;  0    ;01     ;
25.11.2000; 31    ;  0    ;01     ;
30.11.2000; 38    ;  1    ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 45    ;  9    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 48    ;  9    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 62    ; 11    ;01     ;
05.01.2001;       ;       ;01     ;
10.01.2001; 68    ; 18    ;01     ;
15.01.2001;       ;       ;01     ;
20.01.2001; 83    ; 24    ;01     ;
25.01.2001;       ;       ;01     ;
31.01.2001; 85    ; 24    ;01     ;
05.02.2001;       ;       ;01     ;
10.02.2001; 86    ; 29    ;01     ;
15.02.2001;       ;       ;01     ;
20.02.2001; 86    ; 28    ;01     ;
25.02.2001;       ;       ;01     ;
28.02.2001; 85    ; 30    ;01     ;
05.03.2001;       ;       ;01     ;
10.03.2001; 80    ; 30    ;01     ;
15.03.2001; 78    ; 29    ;01     ;
20.03.2001; 75    ; 31    ;01     ;
25.03.2001; 74    ; 32    ;01     ;
31.03.2001; 68    ; 30    ;01     ;
05.04.2001; 64    ; 29    ;01     ;
10.04.2001; 52    ; 20    ;01     ;
15.04.2001; 38    ; 15    ;01     ;
20.04.2001; 31    ;  3    ;01     ;
25.04.2001;       ;       ;01     ;
30.04.2001;       ;       ;01     ;
05.11.2001;       ;       ;01     ;
10.11.2001;  9    ;  0    ;01     ;
15.11.2001; 14    ;  0    ;01     ;
20.11.2001; 19    ;  0    ;01     ;
25.11.2001; 22    ;  0    ;01     ;
30.11.2001; 31    ;  0    ;01     ;
05.12.2001;       ;       ;01     ;
10.12.2001; 36    ;  5    ;01     ;
15.12.2001;       ;       ;01     ;
20.12.2001; 48    ;  0    ;01     ;
25.12.2001;       ;       ;01     ;
31.12.2001; 59    ;  0    ;01     ;
05.01.2002;       ;       ;01     ;
10.01.2002; 72    ;  1    ;01     ;
15.01.2002;       ;       ;01     ;
20.01.2002; 82    ;  1    ;01     ;
25.01.2002;       ;       ;01     ;
31.01.2002; 89    ; 12    ;01     ;
05.02.2002;       ;       ;01     ;
10.02.2002; 90    ; 17    ;01     ;
15.02.2002;       ;       ;01     ;
20.02.2002; 90    ; 17    ;01     ;
25.02.2002;       ;       ;01     ;
28.02.2002; 90    ; 15    ;01     ;
05.03.2002;       ;       ;01     ;
10.03.2002; 89    ;  9    ;01     ;
15.03.2002; 88    ;  6    ;01     ;
20.03.2002; 86    ;  3    ;01     ;
25.03.2002; 85    ;  0    ;01     ;
31.03.2002; 84    ;  1    ;01     ;
05.04.2002; 76    ;  0    ;01     ;
10.04.2002; 57    ;  0    ;01     ;
15.04.2002;       ;       ;01     ;
20.04.2002;       ;       ;01     ;
05.11.2002;       ;       ;01     ;
10.11.2002;       ;       ;01     ;
15.11.2002; 11    ;  0    ;01     ;
20.11.2002; 13    ; 19    ;01     ;
25.11.2002; 26    ; 11    ;01     ;
30.11.2002; 31    ; 15    ;01     ;
05.12.2002;       ;       ;01     ;
10.12.2002; 38    ; 15    ;01     ;
15.12.2002;       ;       ;01     ;
20.12.2002; 56    ; 14    ;01     ;
25.12.2002;       ;       ;01     ;
31.12.2002; 64    ; 14    ;01     ;
05.01.2003;       ;       ;01     ;
10.01.2003; 76    ; 14    ;01     ;
15.01.2003;       ;       ;01     ;
20.01.2003; 87    ; 13    ;01     ;
25.01.2003;       ;       ;01     ;
31.01.2003; 90    ; 15    ;01     ;
05.02.2003;       ;       ;01     ;
