Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2000  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2000  ;          ;01   ;18   ;18   ;   390.000;30   ;     ;01   ;
05.2000  ;     5.970;23   ;24   ;02   ;   439.000;26   ;     ;01   ;
06.2000  ;     5.130;19   ;22   ;04   ;   311.000;25   ;     ;01   ;
07.2000  ;    20.800;03   ;04   ;02   ;   286.000;11   ;     ;01   ;
08.2000  ;    30.800;06   ;     ;01   ;   258.000;19   ;     ;01   ;
09.2000  ;    32.700;15   ;16   ;02   ;    79.600;29   ;     ;01   ;
10.2000  ;     4.030;31   ;     ;01   ;    55.800;01   ;     ;01   ;
11.2000  ;          ;20   ;30   ;11   ;     3.840;01   ;     ;01   ;
12.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2001  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2001  ;          ;01   ;12   ;12   ;    27.300;30   ;     ;01   ;
05.2001  ;    15.200;16   ;     ;01   ;   398.000;30   ;     ;01   ;
06.2001  ;     1.960;26   ;28   ;03   ;    66.800;01   ;     ;01   ;
07.2001  ;     4.400;17   ;18   ;02   ;   316.000;19   ;     ;01   ;
08.2001  ;     5.500;15   ;     ;01   ;    58.500;16   ;     ;01   ;
09.2001  ;    11.900;26   ;     ;01   ;   147.000;07   ;     ;01   ;
10.2001  ;     6.970;31   ;     ;01   ;   155.000;04   ;     ;01   ;
11.2001  ;     0.140;30   ;     ;01   ;     6.570;01   ;     ;01   ;
12.2001  ;          ;07   ;31   ;25   ;     0.120;01   ;     ;01   ;
01.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2002  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2002  ;          ;01   ;17   ;17   ;   209.000;30   ;     ;01   ;
05.2002  ;    14.700;29   ;     ;01   ;   420.000;14   ;     ;01   ;
06.2002  ;     3.730;27   ;     ;01   ;   155.000;07   ;     ;01   ;
07.2002  ;     9.260;08   ;     ;01   ;   157.000;14   ;     ;01   ;
08.2002  ;    11.300;01   ;     ;01   ;   322.000;04   ;     ;01   ;
09.2002  ;    22.200;30   ;     ;01   ;    82.600;01   ;     ;01   ;
10.2002  ;     4.000;31   ;     ;01   ;    22.900;13   ;     ;01   ;
11.2002  ;          ;25   ;30   ;05   ;     3.300;01   ;     ;01   ;
12.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2003  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2003  ;          ;01   ;15   ;15   ;     6.440;30   ;     ;01   ;
05.2003  ;     6.440;21   ;25   ;05   ;   153.000;31   ;     ;01   ;
06.2003  ;     4.440;19   ;20   ;02   ;   454.000;29   ;     ;01   ;
07.2003  ;    17.900;24   ;     ;01   ;   446.000;07   ;     ;01   ;
08.2003  ;    15.200;30   ;     ;01   ;    64.000;07   ;     ;01   ;
09.2003  ;    10.800;06   ;09   ;02   ;   192.000;19   ;     ;01   ;
10.2003  ;     3.880;31   ;     ;01   ;    29.900;01   ;     ;01   ;
11.2003  ;          ;21   ;30   ;10   ;     3.660;01   ;     ;01   ;
12.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2004  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2004  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2004  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2004  ;          ;01   ;24   ;24   ;    23.400;30   ;     ;01   ;
05.2004  ;    27.000;01   ;     ;01   ;   388.000;26   ;     ;01   ;
06.2004  ;     8.320;17   ;     ;01   ;   102.000;20   ;     ;01   ;
07.2004  ;     0.650;13   ;17   ;05   ;   396.000;24   ;     ;01   ;
08.2004  ;    15.800;21   ;22   ;02   ;    95.400;31   ;     ;01   ;
09.2004  ;    30.800;15   ;17   ;03   ;   299.000;28   ;     ;01   ;
10.2004  ;     4.670;31   ;     ;01   ;    97.000;01   ;     ;01   ;
11.2004  ;     0.074;30   ;     ;01   ;     4.240;01   ;     ;01   ;
12.2004  ;          ;02   ;31   ;30   ;     0.038;01   ;     ;01   ;
01.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2005  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2005  ;          ;01   ;17   ;17   ;    93.600;30   ;     ;01   ;
05.2005  ;    22.900;28   ;     ;01   ;   176.000;04   ;     ;01   ;
06.2005  ;    15.200;06   ;     ;01   ;   351.000;07   ;     ;01   ;
07.2005  ;     1.470;30   ;31   ;02   ;    73.900;17   ;     ;01   ;
08.2005  ;     0.970;02   ;     ;01   ;   337.000;17   ;     ;01   ;
09.2005  ;    31.700;30   ;     ;01   ;   369.000;11   ;     ;01   ;
10.2005  ;     8.480;31   ;     ;01   ;    69.600;02   ;     ;01   ;
11.2005  ;          ;29   ;30   ;02   ;     8.190;01   ;     ;01   ;
12.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2006  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2006  ;          ;01   ;22   ;22   ;   153.000;30   ;     ;01   ;
05.2006  ;    10.200;30   ;31   ;02   ;   208.000;02   ;     ;01   ;
06.2006  ;     9.260;13   ;     ;01   ;   267.000;04   ;     ;01   ;
07.2006  ;    10.800;02   ;     ;01   ;   465.000;09   ;     ;01   ;
08.2006  ;    12.400;04   ;05   ;02   ;   590.000;21   ;     ;01   ;
09.2006  ;    54.400;25   ;26   ;02   ;   593.000;01   ;     ;01   ;
10.2006  ;    20.600;31   ;     ;01   ;    78.200;01   ;     ;01   ;
11.2006  ;     7.160;30   ;     ;01   ;    20.100;01   ;     ;01   ;
12.2006  ;          ;16   ;31   ;16   ;     6.720;01   ;     ;01   ;
01.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2007  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2007  ;          ;01   ;15   ;15   ;   250.000;24   ;     ;01   ;
05.2007  ;    22.200;31   ;     ;01   ;   280.000;09   ;     ;01   ;
06.2007  ;    13.000;11   ;     ;01   ;   695.000;13   ;     ;01   ;
07.2007  ;    16.500;08   ;     ;01   ;  1170.000;19   ;     ;01   ;
08.2007  ;    35.700;11   ;     ;01   ;    98.700;15   ;     ;01   ;
09.2007  ;    39.800;30   ;     ;01   ;   423.000;02   ;     ;01   ;
10.2007  ;     2.560;31   ;     ;01   ;    38.800;01   ;     ;01   ;
11.2007  ;     0.430;30   ;     ;01   ;     2.490;01   ;     ;01   ;
12.2007  ;          ;06   ;31   ;26   ;     0.360;01   ;     ;01   ;
01.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2008  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2008  ;          ;01   ;04   ;04   ;    47.000;30   ;     ;01   ;
05.2008  ;     6.440;31   ;     ;01   ;   331.000;08   ;     ;01   ;
06.2008  ;     1.630;29   ;30   ;02   ;    18.600;11   ;     ;01   ;
07.2008  ;     1.290;03   ;04   ;02   ;   229.000;30   ;     ;01   ;
08.2008  ;    24.700;30   ;31   ;02   ;   240.000;11   ;     ;01   ;
09.2008  ;    25.500;01   ;     ;01   ;   504.000;16   ;     ;01   ;
10.2008  ;    16.500;31   ;     ;01   ;    46.300;01   ;     ;01   ;
11.2008  ;     4.430;30   ;     ;01   ;    16.100;01   ;     ;01   ;
12.2008  ;          ;11   ;31   ;21   ;     4.020;01   ;     ;01   ;
01.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2009  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2009  ;          ;01   ;19   ;19   ;   128.000;30   ;     ;01   ;
05.2009  ;    11.900;25   ;29   ;05   ;   238.000;04   ;     ;01   ;
06.2009  ;    14.700;19   ;     ;01   ;   196.000;11   ;     ;01   ;
07.2009  ;     8.790;06   ;     ;01   ;   118.000;08   ;     ;01   ;
08.2009  ;    15.800;01   ;     ;01   ;   868.000;02   ;     ;01   ;
09.2009  ;    36.800;01   ;02   ;02   ;   322.000;07   ;     ;01   ;
10.2009  ;    11.400;31   ;     ;01   ;   235.000;02   ;     ;01   ;
11.2009  ;          ;15   ;30   ;16   ;    10.700;01   ;     ;01   ;
12.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2010  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2010  ;          ;01   ;24   ;24   ;   682.000;30   ;     ;01   ;
05.2010  ;    12.400;31   ;     ;01   ;   611.000;20   ;     ;01   ;
06.2010  ;     5.500;14   ;     ;01   ;   128.000;06   ;     ;01   ;
07.2010  ;    15.200;14   ;     ;01   ;  1060.000;19   ;     ;01   ;
08.2010  ;    22.900;19   ;     ;01   ;   269.000;21   ;     ;01   ;
09.2010  ;    27.300;29   ;30   ;02   ;   100.000;02   ;     ;01   ;
10.2010  ;     3.830;31   ;     ;01   ;    29.100;01   ;     ;01   ;
11.2010  ;     0.810;30   ;     ;01   ;     3.730;01   ;     ;01   ;
12.2010  ;          ;08   ;31   ;24   ;     0.710;01   ;     ;01   ;
01.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2011  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2011  ;          ;01   ;15   ;15   ;   302.000;29   ;     ;01   ;
05.2011  ;     7.380;25   ;     ;01   ;   394.000;31   ;     ;01   ;
06.2011  ;     7.380;20   ;29   ;03   ;   256.000;01   ;     ;01   ;
07.2011  ;     4.440;21   ;22   ;02   ;   640.000;26   ;     ;01   ;
08.2011  ;    23.800;29   ;30   ;02   ;   145.000;09   ;     ;01   ;
09.2011  ;    24.700;04   ;05   ;02   ;   123.000;16   ;     ;01   ;
10.2011  ;     3.250;31   ;     ;01   ;    32.700;01   ;     ;01   ;
11.2011  ;          ;20   ;30   ;11   ;     3.230;01   ;     ;01   ;
12.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2012  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2012  ;          ;01   ;19   ;19   ;   204.000;25   ;     ;01   ;
05.2012  ;     9.730;21   ;     ;01   ;   462.000;22   ;     ;01   ;
06.2012  ;     4.790;19   ;     ;01   ;   269.000;27   ;     ;01   ;
07.2012  ;     8.320;17   ;     ;01   ;   360.000;24   ;     ;01   ;
