Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;          ;26   ;31   ;06   ;     0.250;09   ;10   ;02   ;
02.2000  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2000  ;          ;01   ;07   ;07   ;    23.300;24   ;     ;01   ;
05.2000  ;     4.230;31   ;     ;01   ;    15.900;01   ;     ;01   ;
06.2000  ;     2.160;23   ;24   ;02   ;     4.340;27   ;28   ;02   ;
07.2000  ;     1.350;20   ;     ;01   ;     6.670;31   ;     ;01   ;
08.2000  ;     4.450;07   ;08   ;02   ;    10.300;28   ;30   ;03   ;
09.2000  ;     5.850;30   ;     ;01   ;     9.310;01   ;     ;01   ;
10.2000  ;     3.810;31   ;     ;01   ;     5.960;12   ;     ;01   ;
11.2000  ;     1.060;30   ;     ;01   ;     5.180;01   ;     ;01   ;
12.2000  ;     0.210;30   ;31   ;02   ;     1.030;01   ;     ;01   ;
01.2001  ;          ;15   ;31   ;17   ;     0.200;01   ;     ;01   ;
02.2001  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2001  ;          ;01   ;04   ;04   ;    11.100;21   ;22   ;02   ;
05.2001  ;     3.930;21   ;     ;01   ;     8.870;01   ;     ;01   ;
06.2001  ;     2.550;22   ;25   ;03   ;     4.030;01   ;     ;01   ;
07.2001  ;     2.480;27   ;28   ;02   ;     3.390;21   ;     ;01   ;
08.2001  ;     2.140;31   ;     ;01   ;     3.270;23   ;     ;01   ;
09.2001  ;     1.570;19   ;30   ;12   ;     2.140;01   ;     ;01   ;
10.2001  ;     1.470;25   ;     ;01   ;     1.790;25   ;     ;01   ;
11.2001  ;     0.510;30   ;     ;01   ;     1.520;01   ;     ;01   ;
12.2001  ;     0.071;31   ;     ;01   ;     0.480;01   ;     ;01   ;
01.2002  ;     0.008;31   ;     ;01   ;     0.068;01   ;     ;01   ;
02.2002  ;          ;07   ;28   ;22   ;     0.007;01   ;     ;01   ;
03.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2002  ;          ;01   ;     ;01   ;     6.450;14   ;     ;01   ;
05.2002  ;     2.270;21   ;28   ;08   ;     2.710;03   ;     ;01   ;
06.2002  ;     2.160;17   ;18   ;02   ;     3.170;30   ;     ;01   ;
07.2002  ;     2.600;11   ;     ;01   ;     5.970;20   ;     ;01   ;
08.2002  ;     3.000;01   ;     ;01   ;    10.100;17   ;18   ;02   ;
09.2002  ;     1.950;27   ;30   ;04   ;     4.920;01   ;     ;01   ;
10.2002  ;     1.860;30   ;31   ;02   ;     2.600;14   ;16   ;03   ;
11.2002  ;     0.440;30   ;     ;01   ;     1.780;01   ;     ;01   ;
12.2002  ;     0.054;31   ;     ;01   ;     0.420;01   ;     ;01   ;
01.2003  ;          ;09   ;31   ;23   ;     0.048;01   ;     ;01   ;
02.2003  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2003  ;          ;01   ;26   ;26   ;     0.620;31   ;     ;01   ;
04.2003  ;     0.860;01   ;     ;01   ;     5.300;14   ;     ;01   ;
05.2003  ;     2.070;08   ;21   ;13   ;     2.770;01   ;02   ;02   ;
06.2003  ;     1.810;16   ;20   ;05   ;     3.010;29   ;     ;01   ;
07.2003  ;     2.530;01   ;     ;01   ;     7.440;30   ;31   ;02   ;
08.2003  ;     5.150;13   ;     ;01   ;    52.200;30   ;31   ;02   ;
09.2003  ;    11.200;30   ;     ;01   ;    55.500;01   ;03   ;03   ;
10.2003  ;     7.170;31   ;     ;01   ;    11.400;19   ;     ;01   ;
11.2003  ;     1.590;30   ;     ;01   ;     7.050;01   ;     ;01   ;
12.2003  ;     0.820;31   ;     ;01   ;     1.570;01   ;     ;01   ;
01.2004  ;     0.210;31   ;     ;01   ;     0.790;01   ;     ;01   ;
02.2004  ;          ;17   ;29   ;13   ;     0.200;01   ;     ;01   ;
03.2004  ;          ;01   ;30   ;30   ;     0.630;31   ;     ;01   ;
04.2004  ;     2.650;01   ;     ;01   ;   276.000;06   ;     ;01   ;
05.2004  ;    11.100;03   ;     ;01   ;    66.400;13   ;     ;01   ;
06.2004  ;     4.120;30   ;     ;01   ;    30.200;01   ;     ;01   ;
07.2004  ;     3.040;23   ;28   ;03   ;     4.060;11   ;     ;01   ;
08.2004  ;     3.270;01   ;03   ;03   ;     5.080;10   ;     ;01   ;
09.2004  ;     3.210;15   ;16   ;02   ;     3.930;27   ;     ;01   ;
10.2004  ;     3.260;31   ;     ;01   ;     3.870;24   ;     ;01   ;
11.2004  ;     1.170;30   ;     ;01   ;     3.210;01   ;     ;01   ;
12.2004  ;     0.660;31   ;     ;01   ;     1.080;01   ;     ;01   ;
01.2005  ;          ;22   ;31   ;10   ;     0.620;01   ;     ;01   ;
02.2005  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2005  ;          ;01   ;02   ;02   ;    11.100;30   ;     ;01   ;
05.2005  ;     5.060;28   ;     ;01   ;    12.700;01   ;     ;01   ;
06.2005  ;     4.980;06   ;     ;01   ;     9.710;19   ;     ;01   ;
07.2005  ;     1.890;31   ;     ;01   ;     6.720;05   ;     ;01   ;
08.2005  ;     1.540;28   ;     ;01   ;     2.120;03   ;05   ;03   ;
09.2005  ;     1.610;17   ;     ;01   ;     2.120;02   ;22   ;05   ;
10.2005  ;     1.820;01   ;     ;01   ;     2.940;21   ;     ;01   ;
11.2005  ;     1.160;30   ;     ;01   ;     2.300;01   ;     ;01   ;
12.2005  ;     0.110;31   ;     ;01   ;     1.110;01   ;     ;01   ;
01.2006  ;          ;06   ;31   ;26   ;     0.092;01   ;     ;01   ;
02.2006  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2006  ;          ;01   ;07   ;07   ;    12.200;27   ;     ;01   ;
05.2006  ;     2.360;31   ;     ;01   ;     4.640;01   ;     ;01   ;
06.2006  ;     2.360;01   ;03   ;03   ;     4.060;24   ;     ;01   ;
07.2006  ;     2.930;10   ;13   ;04   ;     5.660;29   ;     ;01   ;
08.2006  ;     2.930;20   ;23   ;04   ;     5.400;01   ;     ;01   ;
09.2006  ;     2.850;08   ;30   ;06   ;     3.580;11   ;     ;01   ;
10.2006  ;     2.320;31   ;     ;01   ;     2.930;19   ;     ;01   ;
11.2006  ;     0.850;30   ;     ;01   ;     2.250;01   ;     ;01   ;
12.2006  ;     0.470;30   ;31   ;02   ;     0.840;01   ;     ;01   ;
01.2007  ;     0.039;31   ;     ;01   ;     0.460;01   ;02   ;02   ;
02.2007  ;          ;14   ;28   ;15   ;     0.036;01   ;     ;01   ;
03.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2007  ;          ;01   ;05   ;05   ;     5.580;18   ;     ;01   ;
05.2007  ;     1.810;10   ;14   ;05   ;     4.300;01   ;     ;01   ;
06.2007  ;     2.080;05   ;     ;01   ;     3.270;28   ;29   ;02   ;
07.2007  ;     0.760;30   ;31   ;02   ;     2.810;01   ;     ;01   ;
08.2007  ;     0.580;06   ;07   ;02   ;     1.810;26   ;28   ;03   ;
09.2007  ;     0.960;13   ;18   ;06   ;     1.370;01   ;     ;01   ;
10.2007  ;     1.110;05   ;06   ;02   ;     2.160;28   ;     ;01   ;
11.2007  ;     0.540;30   ;     ;01   ;     1.670;05   ;06   ;02   ;
12.2007  ;          ;28   ;31   ;04   ;     0.490;01   ;     ;01   ;
01.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2008  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2008  ;          ;01   ;04   ;04   ;     4.330;15   ;     ;01   ;
05.2008  ;     1.720;22   ;25   ;04   ;     2.440;01   ;03   ;03   ;
06.2008  ;     1.120;25   ;30   ;06   ;     2.190;01   ;02   ;02   ;
07.2008  ;     1.070;02   ;03   ;02   ;     1.940;29   ;     ;01   ;
08.2008  ;     1.020;20   ;27   ;08   ;     1.750;04   ;     ;01   ;
09.2008  ;     0.920;05   ;10   ;06   ;     1.620;24   ;26   ;03   ;
10.2008  ;     1.500;01   ;24   ;24   ;     1.810;25   ;28   ;04   ;
11.2008  ;     0.850;30   ;     ;01   ;     1.650;01   ;     ;01   ;
12.2008  ;     0.075;31   ;     ;01   ;     0.830;01   ;     ;01   ;
01.2009  ;          ;03   ;31   ;28   ;     0.050;01   ;     ;01   ;
02.2009  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2009  ;          ;01   ;05   ;05   ;    20.400;19   ;     ;01   ;
05.2009  ;     1.640;29   ;31   ;03   ;     8.280;01   ;     ;01   ;
06.2009  ;     1.640;01   ;     ;01   ;     4.000;21   ;23   ;03   ;
07.2009  ;     3.260;07   ;09   ;03   ;     4.870;22   ;23   ;02   ;
08.2009  ;     4.600;01   ;02   ;02   ;    12.200;27   ;     ;01   ;
09.2009  ;     4.000;30   ;     ;01   ;     9.470;03   ;04   ;02   ;
10.2009  ;     2.300;31   ;     ;01   ;     3.920;01   ;     ;01   ;
11.2009  ;     1.220;30   ;     ;01   ;     2.230;01   ;     ;01   ;
12.2009  ;          ;31   ;     ;01   ;     1.170;01   ;     ;01   ;
01.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2010  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2010  ;          ;01   ;05   ;05   ;    41.800;24   ;     ;01   ;
05.2010  ;     3.320;31   ;     ;01   ;    14.100;01   ;     ;01   ;
06.2010  ;     2.130;29   ;30   ;02   ;     3.160;01   ;02   ;02   ;
07.2010  ;     2.130;01   ;03   ;03   ;     6.000;31   ;     ;01   ;
08.2010  ;     6.000;01   ;     ;01   ;    46.900;27   ;29   ;03   ;
09.2010  ;     5.420;30   ;     ;01   ;    48.900;04   ;     ;01   ;
10.2010  ;     2.800;14   ;31   ;16   ;     5.140;01   ;     ;01   ;
11.2010  ;     0.740;20   ;30   ;11   ;     2.440;01   ;     ;01   ;
12.2010  ;     0.190;31   ;     ;01   ;     0.730;01   ;     ;01   ;
01.2011  ;          ;21   ;31   ;10   ;     0.190;01   ;     ;01   ;
02.2011  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2011  ;          ;01   ;06   ;06   ;     8.370;15   ;     ;01   ;
05.2011  ;     2.530;26   ;28   ;03   ;     4.120;01   ;     ;01   ;
06.2011  ;     2.790;05   ;06   ;02   ;     5.770;11   ;     ;01   ;
07.2011  ;     2.440;31   ;     ;01   ;     6.540;13   ;14   ;02   ;
08.2011  ;     1.360;28   ;31   ;04   ;     2.620;02   ;03   ;02   ;
09.2011  ;     1.120;21   ;30   ;10   ;     1.360;01   ;11   ;11   ;
10.2011  ;     1.120;01   ;     ;01   ;     1.600;30   ;31   ;02   ;
