Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2000  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2000  ;          ;01   ;10   ;10   ;    11.200;30   ;     ;01   ;
05.2000  ;     3.750;20   ;21   ;02   ;    11.400;01   ;     ;01   ;
06.2000  ;     2.240;22   ;24   ;03   ;     4.950;01   ;     ;01   ;
07.2000  ;     2.300;03   ;27   ;18   ;     3.920;31   ;     ;01   ;
08.2000  ;     4.010;01   ;     ;01   ;    10.100;28   ;     ;01   ;
09.2000  ;     2.590;29   ;30   ;02   ;     6.870;01   ;     ;01   ;
10.2000  ;     1.640;31   ;     ;01   ;     2.740;13   ;19   ;07   ;
11.2000  ;     0.500;30   ;     ;01   ;     1.600;01   ;     ;01   ;
12.2000  ;          ;31   ;     ;01   ;     0.470;01   ;     ;01   ;
01.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2001  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2001  ;          ;01   ;05   ;05   ;     4.100;28   ;     ;01   ;
05.2001  ;     1.560;06   ;     ;01   ;    13.600;14   ;15   ;02   ;
06.2001  ;     3.480;29   ;30   ;02   ;     4.590;01   ;     ;01   ;
07.2001  ;     2.670;14   ;     ;01   ;    10.400;18   ;     ;01   ;
08.2001  ;     4.200;17   ;31   ;03   ;     9.300;01   ;     ;01   ;
09.2001  ;     2.300;25   ;30   ;06   ;     4.010;01   ;     ;01   ;
10.2001  ;     1.870;26   ;     ;01   ;     2.240;01   ;03   ;03   ;
11.2001  ;          ;30   ;     ;01   ;     1.890;01   ;     ;01   ;
12.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
01.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2002  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2002  ;          ;01   ;10   ;10   ;     3.690;30   ;     ;01   ;
05.2002  ;     0.980;31   ;     ;01   ;     9.550;08   ;10   ;03   ;
06.2002  ;     1.040;17   ;19   ;03   ;     1.970;21   ;23   ;03   ;
07.2002  ;     1.880;01   ;02   ;02   ;     4.360;13   ;15   ;03   ;
08.2002  ;     2.160;28   ;30   ;03   ;     3.580;17   ;     ;01   ;
09.2002  ;     1.530;27   ;30   ;04   ;     2.850;03   ;04   ;02   ;
10.2002  ;     0.740;31   ;     ;01   ;     1.530;01   ;05   ;05   ;
11.2002  ;     0.130;30   ;     ;01   ;     0.710;01   ;     ;01   ;
12.2002  ;          ;31   ;     ;01   ;     0.120;01   ;02   ;02   ;
01.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2003  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2003  ;          ;01   ;09   ;09   ;     8.620;24   ;     ;01   ;
05.2003  ;     1.500;21   ;28   ;08   ;     2.850;01   ;     ;01   ;
06.2003  ;     1.580;05   ;23   ;06   ;     1.790;09   ;     ;01   ;
07.2003  ;     1.750;01   ;     ;01   ;     9.800;24   ;     ;01   ;
08.2003  ;     2.580;10   ;13   ;04   ;    10.200;15   ;     ;01   ;
09.2003  ;     3.800;08   ;09   ;02   ;    11.100;18   ;19   ;02   ;
10.2003  ;     0.970;31   ;     ;01   ;     7.240;01   ;     ;01   ;
11.2003  ;     0.590;30   ;     ;01   ;     0.820;01   ;     ;01   ;
12.2003  ;     0.410;31   ;     ;01   ;     0.590;01   ;     ;01   ;
01.2004  ;     0.410;01   ;     ;01   ;     0.450;15   ;21   ;07   ;
02.2004  ;     0.420;01   ;02   ;02   ;     0.450;27   ;29   ;03   ;
03.2004  ;     0.250;10   ;12   ;03   ;     2.690;31   ;     ;01   ;
04.2004  ;     3.500;01   ;     ;01   ;    31.000;07   ;     ;01   ;
05.2004  ;     4.930;02   ;03   ;02   ;   330.000;13   ;     ;01   ;
06.2004  ;     4.930;29   ;30   ;02   ;    22.400;01   ;     ;01   ;
07.2004  ;     4.230;17   ;19   ;03   ;     4.930;01   ;     ;01   ;
08.2004  ;     4.300;02   ;     ;01   ;     8.270;11   ;18   ;05   ;
09.2004  ;     4.100;25   ;30   ;06   ;     6.600;06   ;08   ;03   ;
10.2004  ;     2.720;31   ;     ;01   ;     4.100;01   ;     ;01   ;
11.2004  ;     1.870;30   ;     ;01   ;     2.680;01   ;     ;01   ;
12.2004  ;     0.200;31   ;     ;01   ;     1.740;01   ;     ;01   ;
01.2005  ;          ;15   ;31   ;17   ;     0.190;01   ;     ;01   ;
02.2005  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2005  ;          ;01   ;11   ;11   ;     7.710;30   ;     ;01   ;
05.2005  ;     9.320;01   ;     ;01   ;    28.400;11   ;     ;01   ;
06.2005  ;     6.860;29   ;30   ;02   ;    20.500;01   ;     ;01   ;
07.2005  ;     3.240;30   ;31   ;02   ;     6.860;01   ;02   ;02   ;
08.2005  ;     3.060;28   ;29   ;02   ;     3.640;17   ;20   ;04   ;
09.2005  ;     2.910;30   ;     ;01   ;     3.180;01   ;06   ;05   ;
10.2005  ;     2.130;31   ;     ;01   ;     3.960;16   ;17   ;02   ;
11.2005  ;     0.690;30   ;     ;01   ;     2.140;13   ;     ;01   ;
12.2005  ;     0.110;31   ;     ;01   ;     0.660;01   ;     ;01   ;
01.2006  ;          ;11   ;31   ;21   ;     0.100;01   ;     ;01   ;
02.2006  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2006  ;          ;01   ;16   ;16   ;     3.030;30   ;     ;01   ;
05.2006  ;     1.760;24   ;31   ;08   ;     2.930;01   ;     ;01   ;
06.2006  ;     1.760;01   ;     ;01   ;     2.430;28   ;30   ;03   ;
07.2006  ;     2.170;18   ;20   ;03   ;     3.700;24   ;26   ;03   ;
08.2006  ;     1.620;30   ;31   ;02   ;     2.180;01   ;     ;01   ;
09.2006  ;     1.560;06   ;30   ;09   ;     1.620;01   ;26   ;21   ;
10.2006  ;     0.930;22   ;     ;01   ;     1.560;01   ;04   ;04   ;
11.2006  ;     0.960;30   ;     ;01   ;     1.400;10   ;     ;01   ;
12.2006  ;     0.110;31   ;     ;01   ;     0.920;01   ;     ;01   ;
01.2007  ;          ;27   ;31   ;05   ;     0.110;01   ;     ;01   ;
02.2007  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2007  ;          ;01   ;10   ;10   ;     3.530;27   ;     ;01   ;
05.2007  ;     1.940;07   ;     ;01   ;     2.480;01   ;25   ;02   ;
06.2007  ;     1.330;30   ;     ;01   ;     2.550;26   ;27   ;02   ;
07.2007  ;     1.330;01   ;     ;01   ;     2.100;27   ;28   ;02   ;
08.2007  ;     1.280;19   ;20   ;02   ;     1.720;01   ;     ;01   ;
09.2007  ;     1.380;27   ;30   ;04   ;     1.590;01   ;06   ;06   ;
10.2007  ;     1.090;24   ;     ;01   ;     1.380;16   ;17   ;02   ;
11.2007  ;     0.340;30   ;     ;01   ;     1.120;01   ;     ;01   ;
12.2007  ;          ;31   ;     ;01   ;     0.340;01   ;     ;01   ;
01.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2008  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2008  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2008  ;          ;01   ;03   ;03   ;     2.230;21   ;     ;01   ;
05.2008  ;     1.170;27   ;29   ;03   ;     2.020;06   ;07   ;02   ;
06.2008  ;     1.460;21   ;     ;01   ;     1.790;28   ;30   ;03   ;
07.2008  ;     1.790;01   ;04   ;04   ;   285.000;29   ;     ;01   ;
08.2008  ;     1.570;31   ;     ;01   ;    24.700;01   ;     ;01   ;
09.2008  ;     1.370;04   ;06   ;03   ;     2.140;29   ;30   ;02   ;
10.2008  ;     2.060;18   ;31   ;08   ;     2.380;25   ;     ;01   ;
11.2008  ;     0.700;30   ;     ;01   ;     2.060;01   ;     ;01   ;
12.2008  ;     0.077;31   ;     ;01   ;     0.650;01   ;     ;01   ;
01.2009  ;          ;10   ;31   ;22   ;     0.069;01   ;     ;01   ;
02.2009  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2009  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2009  ;          ;01   ;02   ;02   ;     4.140;21   ;     ;01   ;
05.2009  ;     1.710;30   ;31   ;02   ;     6.220;05   ;06   ;02   ;
06.2009  ;     1.710;01   ;     ;01   ;     3.720;29   ;30   ;02   ;
07.2009  ;     3.820;01   ;02   ;02   ;    91.300;23   ;     ;01   ;
08.2009  ;     3.140;10   ;12   ;03   ;     6.990;13   ;     ;01   ;
09.2009  ;     2.540;29   ;30   ;02   ;     4.670;04   ;10   ;07   ;
10.2009  ;     1.960;31   ;     ;01   ;     2.540;01   ;10   ;10   ;
11.2009  ;     0.430;30   ;     ;01   ;     1.600;01   ;     ;01   ;
12.2009  ;     0.100;31   ;     ;01   ;     0.410;01   ;     ;01   ;
01.2010  ;          ;05   ;31   ;27   ;     0.080;01   ;     ;01   ;
02.2010  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2010  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2010  ;          ;01   ;11   ;11   ;     2.400;30   ;     ;01   ;
05.2010  ;     1.830;14   ;     ;01   ;    13.200;31   ;     ;01   ;
06.2010  ;     2.460;28   ;30   ;03   ;    12.700;01   ;     ;01   ;
07.2010  ;     2.290;14   ;18   ;05   ;    13.800;31   ;     ;01   ;
08.2010  ;    14.100;01   ;     ;01   ;   310.000;22   ;     ;01   ;
09.2010  ;     4.110;30   ;     ;01   ;    37.800;01   ;     ;01   ;
10.2010  ;     1.670;31   ;     ;01   ;     4.010;01   ;     ;01   ;
11.2010  ;     0.590;20   ;30   ;11   ;     1.610;01   ;     ;01   ;
12.2010  ;     0.370;31   ;     ;01   ;     0.590;01   ;10   ;10   ;
01.2011  ;          ;21   ;31   ;11   ;     0.350;01   ;     ;01   ;
02.2011  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2011  ;          ;01   ;06   ;06   ;     2.930;26   ;     ;01   ;
05.2011  ;     2.780;01   ;02   ;02   ;     4.500;15   ;     ;01   ;
06.2011  ;     3.750;30   ;     ;01   ;    15.900;17   ;19   ;03   ;
07.2011  ;     2.180;28   ;     ;01   ;     3.660;01   ;02   ;02   ;
08.2011  ;     1.890;29   ;     ;01   ;     2.440;04   ;     ;01   ;
09.2011  ;     1.510;28   ;30   ;03   ;     1.950;01   ;03   ;03   ;
10.2011  ;     1.270;31   ;     ;01   ;     1.550;03   ;04   ;02   ;
11.2011  ;     0.850;30   ;     ;01   ;     1.260;01   ;     ;01   ;
12.2011  ;     0.190;31   ;     ;01   ;     0.830;01   ;     ;01   ;
01.2012  ;          ;08   ;31   ;24   ;     0.160;01   ;     ;01   ;
02.2012  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2012  ;          ;01   ;10   ;10   ;     2.520;25   ;     ;01   ;
05.2012  ;     1.690;31   ;     ;01   ;     3.570;13   ;14   ;02   ;
