Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;     0.900;31   ;     ;01   ;     1.460;01   ;     ;01   ;
02.2000  ;     0.490;29   ;     ;01   ;     0.890;01   ;     ;01   ;
03.2000  ;     0.410;20   ;     ;01   ;     0.550;31   ;     ;01   ;
04.2000  ;     2.610;01   ;     ;01   ;   186.000;27   ;     ;01   ;
05.2000  ;    20.700;31   ;     ;01   ;   123.000;01   ;     ;01   ;
06.2000  ;     4.620;30   ;     ;01   ;    20.700;01   ;     ;01   ;
07.2000  ;     4.620;01   ;06   ;03   ;    61.400;30   ;31   ;02   ;
08.2000  ;    58.300;01   ;02   ;02   ;   209.000;06   ;09   ;04   ;
09.2000  ;    22.400;30   ;     ;01   ;    86.300;23   ;24   ;02   ;
10.2000  ;    12.400;31   ;     ;01   ;    35.200;08   ;09   ;02   ;
11.2000  ;     2.050;30   ;     ;01   ;    12.900;09   ;     ;01   ;
12.2000  ;     1.320;31   ;     ;01   ;     2.030;01   ;     ;01   ;
01.2001  ;     0.830;31   ;     ;01   ;     1.310;01   ;02   ;02   ;
02.2001  ;     0.640;10   ;20   ;11   ;     0.810;01   ;     ;01   ;
03.2001  ;     0.530;13   ;     ;01   ;    11.900;31   ;     ;01   ;
04.2001  ;    13.300;01   ;     ;01   ;    93.400;25   ;26   ;02   ;
05.2001  ;    20.100;18   ;     ;01   ;    52.900;24   ;25   ;02   ;
06.2001  ;     5.740;29   ;30   ;02   ;    27.600;01   ;     ;01   ;
07.2001  ;     5.130;04   ;07   ;04   ;    34.500;19   ;     ;01   ;
08.2001  ;    16.700;22   ;23   ;02   ;    88.100;09   ;10   ;02   ;
09.2001  ;     5.440;22   ;     ;01   ;    34.500;01   ;     ;01   ;
10.2001  ;     4.620;18   ;23   ;06   ;     6.050;01   ;     ;01   ;
11.2001  ;     1.320;30   ;     ;01   ;     5.130;01   ;     ;01   ;
12.2001  ;     0.660;31   ;     ;01   ;     1.260;01   ;     ;01   ;
01.2002  ;     0.450;30   ;31   ;02   ;     0.650;01   ;     ;01   ;
02.2002  ;     0.460;01   ;     ;01   ;     0.630;26   ;28   ;03   ;
03.2002  ;     0.650;01   ;     ;01   ;     4.500;31   ;     ;01   ;
04.2002  ;     5.670;01   ;     ;01   ;    84.500;30   ;     ;01   ;
05.2002  ;     5.490;28   ;     ;01   ;    84.500;01   ;02   ;02   ;
06.2002  ;     7.780;03   ;06   ;04   ;    24.200;11   ;12   ;02   ;
07.2002  ;     8.630;04   ;05   ;02   ;    83.600;30   ;     ;01   ;
08.2002  ;    43.900;20   ;22   ;03   ;   163.000;31   ;     ;01   ;
09.2002  ;     7.380;30   ;     ;01   ;   145.000;01   ;08   ;02   ;
10.2002  ;     6.590;02   ;04   ;03   ;   135.000;14   ;     ;01   ;
11.2002  ;     2.230;30   ;     ;01   ;    35.100;02   ;03   ;02   ;
12.2002  ;     1.500;31   ;     ;01   ;     2.440;10   ;     ;01   ;
01.2003  ;     1.380;20   ;     ;01   ;     1.500;01   ;05   ;05   ;
02.2003  ;     1.050;10   ;11   ;02   ;     1.400;01   ;     ;01   ;
03.2003  ;     1.070;01   ;     ;01   ;     2.310;31   ;     ;01   ;
04.2003  ;     3.710;01   ;     ;01   ;    59.100;22   ;     ;01   ;
05.2003  ;     7.000;28   ;30   ;03   ;    23.700;01   ;     ;01   ;
06.2003  ;     2.870;30   ;     ;01   ;     7.350;01   ;     ;01   ;
07.2003  ;     2.100;26   ;31   ;06   ;     4.840;11   ;     ;01   ;
08.2003  ;     2.320;01   ;03   ;03   ;    56.000;18   ;19   ;02   ;
09.2003  ;     7.000;30   ;     ;01   ;    37.300;01   ;     ;01   ;
10.2003  ;     6.660;01   ;02   ;02   ;    31.700;27   ;29   ;03   ;
11.2003  ;     7.810;22   ;     ;01   ;    38.000;02   ;03   ;02   ;
12.2003  ;     1.770;31   ;     ;01   ;     7.860;01   ;     ;01   ;
01.2004  ;     1.170;31   ;     ;01   ;     1.940;10   ;     ;01   ;
02.2004  ;     0.770;29   ;     ;01   ;     1.150;01   ;     ;01   ;
03.2004  ;     0.790;01   ;     ;01   ;     8.040;31   ;     ;01   ;
04.2004  ;    12.100;01   ;     ;01   ;   105.000;28   ;     ;01   ;
05.2004  ;    48.300;31   ;     ;01   ;   148.000;11   ;12   ;02   ;
06.2004  ;     5.190;23   ;24   ;02   ;    38.800;01   ;     ;01   ;
07.2004  ;     6.420;07   ;20   ;11   ;   185.000;31   ;     ;01   ;
08.2004  ;     7.520;31   ;     ;01   ;   185.000;01   ;     ;01   ;
09.2004  ;     5.420;10   ;13   ;04   ;    17.800;19   ;     ;01   ;
10.2004  ;     6.420;22   ;24   ;03   ;    23.700;06   ;07   ;02   ;
11.2004  ;     6.790;01   ;     ;01   ;    40.900;18   ;     ;01   ;
12.2004  ;     1.430;31   ;     ;01   ;     8.300;01   ;     ;01   ;
01.2005  ;     0.550;31   ;     ;01   ;     1.380;01   ;     ;01   ;
02.2005  ;     0.240;28   ;     ;01   ;     0.550;01   ;02   ;02   ;
03.2005  ;     0.230;03   ;08   ;06   ;     0.240;01   ;31   ;25   ;
04.2005  ;     0.390;01   ;     ;01   ;    93.400;30   ;     ;01   ;
05.2005  ;    52.100;31   ;     ;01   ;   126.000;04   ;     ;01   ;
06.2005  ;     2.940;29   ;30   ;02   ;    46.100;01   ;     ;01   ;
07.2005  ;     2.210;12   ;23   ;11   ;    13.800;31   ;     ;01   ;
08.2005  ;     5.030;26   ;28   ;03   ;    70.900;10   ;     ;01   ;
09.2005  ;     3.730;30   ;     ;01   ;    19.500;03   ;     ;01   ;
10.2005  ;     3.470;01   ;03   ;03   ;    35.200;15   ;     ;01   ;
11.2005  ;     4.810;30   ;     ;01   ;    12.900;11   ;     ;01   ;
12.2005  ;     0.950;31   ;     ;01   ;     4.360;01   ;     ;01   ;
01.2006  ;     0.550;31   ;     ;01   ;     0.930;01   ;     ;01   ;
02.2006  ;     0.330;20   ;28   ;09   ;     0.540;01   ;     ;01   ;
03.2006  ;     0.260;26   ;31   ;06   ;     0.330;01   ;     ;01   ;
04.2006  ;     0.680;01   ;     ;01   ;    83.800;30   ;     ;01   ;
05.2006  ;    10.500;31   ;     ;01   ;    93.400;03   ;04   ;02   ;
06.2006  ;     8.140;04   ;05   ;02   ;    47.600;30   ;     ;01   ;
07.2006  ;    16.200;17   ;     ;01   ;    63.000;31   ;     ;01   ;
08.2006  ;    15.300;27   ;31   ;05   ;   151.000;09   ;     ;01   ;
09.2006  ;     5.030;30   ;     ;01   ;    27.000;08   ;09   ;02   ;
10.2006  ;     4.000;08   ;16   ;09   ;     9.540;22   ;23   ;02   ;
11.2006  ;     2.040;30   ;     ;01   ;     9.540;11   ;     ;01   ;
12.2006  ;     0.520;20   ;31   ;12   ;     1.920;01   ;     ;01   ;
01.2007  ;     0.370;31   ;     ;01   ;     0.540;08   ;20   ;13   ;
02.2007  ;     0.370;01   ;     ;01   ;     0.410;09   ;15   ;07   ;
03.2007  ;     0.260;16   ;     ;01   ;     0.450;31   ;     ;01   ;
04.2007  ;     4.250;01   ;     ;01   ;   132.000;28   ;     ;01   ;
05.2007  ;    25.600;15   ;25   ;07   ;   115.000;01   ;     ;01   ;
06.2007  ;     6.900;30   ;     ;01   ;    91.500;05   ;     ;01   ;
07.2007  ;     2.670;17   ;19   ;03   ;     8.140;31   ;     ;01   ;
08.2007  ;     7.290;02   ;08   ;07   ;    20.700;19   ;20   ;02   ;
09.2007  ;     4.340;07   ;08   ;02   ;    20.700;30   ;     ;01   ;
10.2007  ;     9.540;16   ;20   ;05   ;    28.300;02   ;03   ;02   ;
11.2007  ;     1.310;30   ;     ;01   ;    16.200;01   ;02   ;02   ;
12.2007  ;     0.350;31   ;     ;01   ;     1.300;01   ;02   ;02   ;
01.2008  ;     0.330;30   ;31   ;02   ;     0.440;10   ;     ;01   ;
02.2008  ;     0.310;08   ;14   ;07   ;     0.360;28   ;29   ;02   ;
03.2008  ;     0.270;12   ;     ;01   ;    17.600;31   ;     ;01   ;
04.2008  ;    14.300;26   ;     ;01   ;    56.800;09   ;     ;01   ;
05.2008  ;    14.300;03   ;     ;01   ;    76.400;12   ;15   ;04   ;
06.2008  ;     9.540;30   ;     ;01   ;   104.000;04   ;05   ;02   ;
07.2008  ;     4.690;12   ;     ;01   ;    18.400;26   ;27   ;02   ;
08.2008  ;     6.110;10   ;     ;01   ;    31.000;23   ;     ;01   ;
09.2008  ;     6.500;20   ;28   ;07   ;    12.400;18   ;19   ;02   ;
10.2008  ;     4.690;11   ;14   ;04   ;    15.300;30   ;31   ;02   ;
11.2008  ;     1.310;30   ;     ;01   ;    18.400;04   ;07   ;04   ;
12.2008  ;     0.420;31   ;     ;01   ;     1.260;01   ;     ;01   ;
01.2009  ;     0.260;31   ;     ;01   ;     0.420;01   ;     ;01   ;
02.2009  ;     0.270;01   ;02   ;02   ;     0.340;28   ;     ;01   ;
03.2009  ;     0.240;17   ;18   ;02   ;     0.360;07   ;09   ;03   ;
04.2009  ;     6.020;01   ;     ;01   ;    95.200;20   ;     ;01   ;
05.2009  ;     7.680;31   ;     ;01   ;    56.800;01   ;     ;01   ;
06.2009  ;     6.500;03   ;21   ;06   ;    63.000;30   ;     ;01   ;
07.2009  ;    47.600;13   ;19   ;05   ;   107.000;26   ;29   ;04   ;
08.2009  ;     5.380;19   ;20   ;02   ;   105.000;01   ;     ;01   ;
09.2009  ;    12.400;20   ;21   ;02   ;    74.800;01   ;     ;01   ;
10.2009  ;    12.400;31   ;     ;01   ;    52.900;09   ;11   ;03   ;
11.2009  ;     1.450;30   ;     ;01   ;    15.800;04   ;     ;01   ;
12.2009  ;     0.500;10   ;     ;01   ;     1.360;01   ;     ;01   ;
01.2010  ;     0.330;31   ;     ;01   ;     0.570;01   ;     ;01   ;
02.2010  ;     0.220;10   ;28   ;19   ;     0.320;01   ;     ;01   ;
03.2010  ;     0.190;18   ;19   ;02   ;     0.330;31   ;     ;01   ;
04.2010  ;     0.380;01   ;     ;01   ;    91.500;30   ;     ;01   ;
05.2010  ;    59.100;24   ;25   ;02   ;   154.000;07   ;08   ;02   ;
06.2010  ;     5.380;21   ;22   ;02   ;    59.100;01   ;     ;01   ;
07.2010  ;     6.500;04   ;05   ;02   ;    66.900;26   ;31   ;06   ;
08.2010  ;    20.100;30   ;     ;01   ;   108.000;18   ;     ;01   ;
09.2010  ;     5.030;25   ;27   ;03   ;    20.700;06   ;     ;01   ;
10.2010  ;     4.340;27   ;29   ;03   ;    10.500;05   ;     ;01   ;
11.2010  ;     1.200;29   ;     ;01   ;     4.690;01   ;03   ;03   ;
12.2010  ;     0.630;31   ;     ;01   ;     1.290;10   ;     ;01   ;
