Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
02.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
03.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
04.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
05.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
06.2002  ;          ;     ;     ;     ;          ;     ;     ;     ;
07.2002  ;     5.480;01   ;     ;01   ;    99.600;03   ;     ;01   ;
08.2002  ;     6.640;25   ;     ;01   ;    43.700;05   ;     ;01   ;
09.2002  ;     5.480;29   ;30   ;02   ;    80.400;03   ;04   ;02   ;
10.2002  ;     3.900;31   ;     ;01   ;     5.480;01   ;16   ;04   ;
11.2002  ;          ;     ;     ;     ;     4.100;01   ;     ;01   ;
12.2002  ;          ;20   ;31   ;12   ;          ;     ;     ;     ;
01.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
02.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
03.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
04.2003  ;          ;     ;     ;     ;          ;     ;     ;     ;
05.2003  ;          ;     ;     ;     ;   124.000;31   ;     ;01   ;
06.2003  ;    13.000;19   ;     ;01   ;    48.000;01   ;     ;01   ;
07.2003  ;    15.400;30   ;31   ;02   ;   192.000;04   ;     ;01   ;
08.2003  ;    12.500;02   ;03   ;02   ;   143.000;20   ;     ;01   ;
09.2003  ;    23.800;02   ;     ;01   ;    69.800;27   ;     ;01   ;
10.2003  ;     7.400;31   ;     ;01   ;    43.400;01   ;     ;01   ;
11.2003  ;     3.560;29   ;30   ;02   ;     7.400;01   ;04   ;04   ;
12.2003  ;     0.510;31   ;     ;01   ;     3.280;01   ;     ;01   ;
01.2004  ;     0.350;31   ;     ;01   ;     0.510;01   ;     ;01   ;
02.2004  ;     0.140;29   ;     ;01   ;     0.340;01   ;02   ;02   ;
03.2004  ;     0.140;01   ;     ;01   ;     0.200;29   ;31   ;03   ;
04.2004  ;     0.280;01   ;     ;01   ;    29.200;30   ;     ;01   ;
05.2004  ;    11.000;08   ;     ;01   ;   226.000;21   ;     ;01   ;
06.2004  ;    11.500;10   ;     ;01   ;   160.000;29   ;     ;01   ;
07.2004  ;    14.200;14   ;     ;01   ;   516.000;17   ;     ;01   ;
08.2004  ;    21.400;03   ;04   ;02   ;   138.000;07   ;     ;01   ;
09.2004  ;    19.000;17   ;29   ;02   ;    44.600;03   ;     ;01   ;
10.2004  ;    13.000;31   ;     ;01   ;    20.600;02   ;     ;01   ;
11.2004  ;     1.600;30   ;     ;01   ;    14.900;08   ;     ;01   ;
12.2004  ;     0.740;20   ;31   ;12   ;     1.590;01   ;     ;01   ;
01.2005  ;     0.390;31   ;     ;01   ;     0.720;01   ;     ;01   ;
02.2005  ;     0.150;28   ;     ;01   ;     0.380;01   ;     ;01   ;
03.2005  ;     0.150;01   ;     ;01   ;     0.230;31   ;     ;01   ;
04.2005  ;     0.230;01   ;03   ;03   ;     2.050;30   ;     ;01   ;
05.2005  ;     2.160;01   ;     ;01   ;   232.000;31   ;     ;01   ;
06.2005  ;    14.400;20   ;21   ;02   ;   275.000;01   ;     ;01   ;
07.2005  ;    12.000;16   ;     ;01   ;    26.800;28   ;     ;01   ;
08.2005  ;    12.900;26   ;27   ;02   ;    45.300;13   ;     ;01   ;
09.2005  ;    12.600;30   ;     ;01   ;    33.300;01   ;     ;01   ;
10.2005  ;     8.890;31   ;     ;01   ;    16.800;17   ;     ;01   ;
11.2005  ;     1.130;30   ;     ;01   ;     8.360;01   ;     ;01   ;
12.2005  ;     0.970;30   ;31   ;02   ;     1.120;01   ;     ;01   ;
01.2006  ;     0.430;31   ;     ;01   ;     0.930;01   ;     ;01   ;
02.2006  ;     0.210;20   ;28   ;09   ;     0.410;01   ;     ;01   ;
03.2006  ;     0.066;20   ;31   ;12   ;     0.200;01   ;     ;01   ;
04.2006  ;     0.081;01   ;     ;01   ;     4.030;30   ;     ;01   ;
05.2006  ;     5.220;01   ;     ;01   ;    49.100;06   ;     ;01   ;
06.2006  ;     6.500;03   ;04   ;02   ;    37.600;29   ;     ;01   ;
07.2006  ;    12.700;08   ;     ;01   ;   628.000;13   ;     ;01   ;
08.2006  ;    14.200;22   ;     ;01   ;   131.000;09   ;     ;01   ;
09.2006  ;    12.300;28   ;30   ;03   ;    15.000;01   ;     ;01   ;
10.2006  ;     7.600;31   ;     ;01   ;    12.100;12   ;     ;01   ;
11.2006  ;     4.450;29   ;30   ;02   ;     7.410;01   ;     ;01   ;
12.2006  ;     0.550;31   ;     ;01   ;     4.090;01   ;     ;01   ;
01.2010  ;     0.790;31   ;     ;01   ;     0.920;01   ;02   ;02   ;
02.2010  ;     0.550;24   ;28   ;05   ;     0.770;01   ;     ;01   ;
03.2010  ;     0.470;20   ;31   ;12   ;     0.550;01   ;     ;01   ;
04.2010  ;     0.550;01   ;     ;01   ;     6.370;30   ;     ;01   ;
05.2010  ;     4.070;10   ;     ;01   ;    26.400;21   ;     ;01   ;
06.2010  ;     3.330;10   ;13   ;04   ;   156.000;22   ;     ;01   ;
07.2010  ;     7.510;15   ;     ;01   ;    66.600;20   ;     ;01   ;
08.2010  ;    28.600;29   ;     ;01   ;   344.000;14   ;     ;01   ;
09.2010  ;    12.900;28   ;     ;01   ;    55.200;01   ;     ;01   ;
10.2010  ;     5.410;04   ;     ;01   ;    19.600;02   ;     ;01   ;
11.2010  ;     1.840;30   ;     ;01   ;     6.180;01   ;03   ;03   ;
12.2010  ;          ;20   ;31   ;12   ;     1.780;01   ;     ;01   ;
01.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2011  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2011  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2011  ;          ;01   ;04   ;04   ;    15.100;29   ;     ;01   ;
05.2011  ;    10.700;29   ;30   ;02   ;    18.600;21   ;     ;01   ;
06.2011  ;    11.700;06   ;     ;01   ;    73.100;22   ;     ;01   ;
07.2011  ;    13.800;29   ;30   ;02   ;    56.300;05   ;     ;01   ;
08.2011  ;    13.200;03   ;04   ;02   ;    42.200;11   ;     ;01   ;
09.2011  ;    14.400;20   ;21   ;02   ;    43.300;02   ;     ;01   ;
10.2011  ;    11.700;14   ;16   ;03   ;    18.600;25   ;     ;01   ;
11.2011  ;     3.740;30   ;     ;01   ;    14.400;01   ;     ;01   ;
12.2011  ;     2.280;31   ;     ;01   ;     3.670;01   ;     ;01   ;
01.2012  ;          ;10   ;31   ;22   ;     2.050;01   ;     ;01   ;
02.2012  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2012  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2012  ;          ;01   ;17   ;17   ;   165.000;28   ;     ;01   ;
05.2012  ;     6.630;30   ;31   ;02   ;    88.200;01   ;     ;01   ;
06.2012  ;     4.320;30   ;     ;01   ;    23.200;18   ;     ;01   ;
07.2012  ;     3.800;02   ;03   ;02   ;    79.800;21   ;     ;01   ;
08.2012  ;    11.600;12   ;15   ;04   ;   401.000;31   ;     ;01   ;
09.2012  ;    33.400;30   ;     ;01   ;   225.000;01   ;     ;01   ;
10.2012  ;    13.000;24   ;27   ;04   ;    33.400;01   ;     ;01   ;
11.2012  ;     4.940;30   ;     ;01   ;    15.000;01   ;     ;01   ;
12.2012  ;     2.100;31   ;     ;01   ;     4.840;01   ;     ;01   ;
01.2013  ;          ;09   ;31   ;23   ;     1.870;01   ;     ;01   ;
02.2013  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2013  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2013  ;          ;01   ;20   ;20   ;     7.020;30   ;     ;01   ;
05.2013  ;    11.700;01   ;     ;01   ;   176.000;30   ;     ;01   ;
06.2013  ;    13.700;30   ;     ;01   ;   165.000;16   ;     ;01   ;
07.2013  ;    12.000;02   ;05   ;04   ;    39.600;08   ;     ;01   ;
08.2013  ;    17.100;31   ;     ;01   ;    54.100;16   ;     ;01   ;
09.2013  ;    13.700;06   ;07   ;02   ;    41.300;25   ;     ;01   ;
10.2013  ;    14.700;31   ;     ;01   ;    54.100;13   ;     ;01   ;
11.2013  ;     6.000;30   ;     ;01   ;    16.300;01   ;     ;01   ;
12.2013  ;     2.880;31   ;     ;01   ;     5.900;01   ;     ;01   ;
01.2014  ;     0.460;31   ;     ;01   ;     2.520;01   ;     ;01   ;
02.2014  ;          ;18   ;28   ;11   ;     0.430;01   ;     ;01   ;
03.2014  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2014  ;          ;01   ;15   ;15   ;    23.400;27   ;     ;01   ;
05.2014  ;     7.900;22   ;25   ;04   ;    19.600;30   ;     ;01   ;
06.2014  ;     7.500;25   ;     ;01   ;    43.300;08   ;     ;01   ;
07.2014  ;     8.520;01   ;     ;01   ;   232.000;22   ;     ;01   ;
08.2014  ;     8.780;31   ;     ;01   ;    37.700;02   ;     ;01   ;
09.2014  ;     8.000;14   ;     ;01   ;    11.400;29   ;30   ;02   ;
10.2014  ;     7.150;31   ;     ;01   ;    10.600;01   ;02   ;02   ;
11.2014  ;     0.960;30   ;     ;01   ;     6.720;01   ;     ;01   ;
12.2014  ;     0.320;31   ;     ;01   ;     0.930;01   ;     ;01   ;
01.2015  ;          ;16   ;31   ;16   ;     0.300;01   ;     ;01   ;
02.2015  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2015  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2015  ;          ;01   ;14   ;14   ;    15.700;24   ;     ;01   ;
05.2015  ;     5.410;27   ;28   ;02   ;    16.600;04   ;05   ;02   ;
06.2015  ;     5.030;25   ;     ;01   ;    15.100;01   ;     ;01   ;
07.2015  ;     7.510;01   ;05   ;02   ;    86.800;29   ;     ;01   ;
08.2015  ;     9.720;27   ;30   ;04   ;    39.500;01   ;     ;01   ;
09.2015  ;     9.270;08   ;09   ;02   ;    51.900;28   ;     ;01   ;
10.2015  ;    13.600;31   ;     ;01   ;    59.600;03   ;     ;01   ;
11.2015  ;     2.100;30   ;     ;01   ;    15.100;01   ;     ;01   ;
12.2015  ;     0.830;31   ;     ;01   ;     2.090;01   ;     ;01   ;
01.2016  ;          ;31   ;     ;01   ;     0.830;01   ;     ;01   ;
02.2016  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2016  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2016  ;          ;01   ;12   ;12   ;    31.800;30   ;     ;01   ;
05.2016  ;     8.830;03   ;     ;01   ;    46.500;18   ;     ;01   ;
06.2016  ;    12.100;04   ;     ;01   ;   240.000;08   ;     ;01   ;
07.2016  ;    22.600;20   ;     ;01   ;   171.000;03   ;     ;01   ;
08.2016  ;    26.400;31   ;     ;01   ;   184.000;15   ;     ;01   ;
09.2016  ;    15.900;21   ;23   ;03   ;    47.600;07   ;     ;01   ;
10.2016  ;     5.740;31   ;     ;01   ;    24.100;01   ;     ;01   ;
11.2016  ;     1.570;30   ;     ;01   ;     5.440;01   ;     ;01   ;
12.2016  ;          ;14   ;31   ;18   ;     1.460;01   ;     ;01   ;
01.2017  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2017  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2017  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2017  ;          ;01   ;23   ;23   ;    45.300;29   ;     ;01   ;
05.2017  ;     7.760;24   ;30   ;04   ;    59.500;13   ;     ;01   ;
06.2017  ;     7.090;07   ;     ;01   ;    35.500;19   ;     ;01   ;
07.2017  ;     8.760;08   ;10   ;03   ;   112.000;25   ;26   ;02   ;
08.2017  ;    23.500;04   ;     ;01   ;   108.000;30   ;     ;01   ;
09.2017  ;    21.400;23   ;     ;01   ;    88.800;26   ;     ;01   ;
10.2017  ;    19.100;31   ;     ;01   ;    58.400;02   ;     ;01   ;
11.2017  ;     1.270;30   ;     ;01   ;    20.000;01   ;     ;01   ;
12.2017  ;          ;24   ;31   ;08   ;     1.220;01   ;     ;01   ;
