Месяц.год;Расход    ;День ;День ;Число;Расход    ;День ;День ;Число;
         ;минимал.  ;1-й  ;посл.;случ.;максимал. ;1-й  ;посл.;случ.;
01.2000  ;          ;21   ;31   ;11   ;     2.660;01   ;     ;01   ;
02.2000  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2000  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2000  ;          ;01   ;06   ;06   ;   199.000;30   ;     ;01   ;
05.2000  ;    29.200;24   ;     ;01   ;   205.000;01   ;     ;01   ;
06.2000  ;    24.200;23   ;     ;01   ;   288.000;07   ;     ;01   ;
07.2000  ;    55.100;03   ;04   ;02   ;   309.000;07   ;     ;01   ;
08.2000  ;    39.500;31   ;     ;01   ;   121.000;01   ;     ;01   ;
09.2000  ;    38.900;01   ;     ;01   ;   161.000;07   ;     ;01   ;
10.2000  ;     9.840;31   ;     ;01   ;    88.800;01   ;     ;01   ;
11.2000  ;     2.840;30   ;     ;01   ;     9.740;01   ;     ;01   ;
12.2000  ;          ;12   ;31   ;20   ;     2.600;01   ;     ;01   ;
01.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2001  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2001  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2001  ;          ;01   ;05   ;05   ;    26.500;30   ;     ;01   ;
05.2001  ;    13.900;18   ;     ;01   ;   108.000;31   ;     ;01   ;
06.2001  ;    17.000;30   ;     ;01   ;   285.000;09   ;10   ;02   ;
07.2001  ;    14.700;05   ;     ;01   ;   170.000;22   ;     ;01   ;
08.2001  ;    32.400;31   ;     ;01   ;   142.000;18   ;     ;01   ;
09.2001  ;    29.200;04   ;     ;01   ;    97.600;17   ;     ;01   ;
10.2001  ;    18.500;31   ;     ;01   ;    45.400;01   ;02   ;02   ;
11.2001  ;     0.450;30   ;     ;01   ;    18.100;01   ;02   ;02   ;
12.2001  ;     0.020;31   ;     ;01   ;     0.430;01   ;     ;01   ;
01.2002  ;          ;10   ;31   ;22   ;     0.018;01   ;     ;01   ;
02.2002  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2002  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2002  ;          ;01   ;05   ;05   ;    26.000;30   ;     ;01   ;
05.2002  ;    23.600;25   ;     ;01   ;   109.000;31   ;     ;01   ;
06.2002  ;    15.400;27   ;     ;01   ;   147.000;01   ;     ;01   ;
07.2002  ;    18.300;31   ;     ;01   ;   298.000;13   ;     ;01   ;
08.2002  ;    17.300;02   ;     ;01   ;   113.000;15   ;     ;01   ;
09.2002  ;    24.200;01   ;     ;01   ;    58.600;06   ;     ;01   ;
10.2002  ;     4.830;31   ;     ;01   ;    32.400;01   ;     ;01   ;
11.2002  ;     1.740;30   ;     ;01   ;     4.670;01   ;     ;01   ;
12.2002  ;          ;20   ;31   ;12   ;     1.650;01   ;     ;01   ;
01.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2003  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2003  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2003  ;          ;01   ;04   ;04   ;    13.700;30   ;     ;01   ;
05.2003  ;    11.000;07   ;     ;01   ;   193.000;31   ;     ;01   ;
06.2003  ;    28.600;27   ;     ;01   ;   460.000;03   ;     ;01   ;
07.2003  ;    45.400;02   ;03   ;02   ;   213.000;26   ;     ;01   ;
08.2003  ;    23.600;15   ;16   ;02   ;   191.000;31   ;     ;01   ;
09.2003  ;    48.800;10   ;     ;01   ;   179.000;20   ;     ;01   ;
10.2003  ;    13.200;31   ;     ;01   ;    92.800;01   ;     ;01   ;
11.2003  ;     2.520;30   ;     ;01   ;    12.800;01   ;     ;01   ;
12.2003  ;     0.027;31   ;     ;01   ;     2.290;01   ;     ;01   ;
01.2004  ;          ;04   ;31   ;28   ;     0.020;01   ;     ;01   ;
02.2004  ;          ;01   ;29   ;29   ;          ;01   ;29   ;29   ;
03.2004  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2004  ;          ;01   ;12   ;12   ;    29.900;30   ;     ;01   ;
05.2004  ;    15.500;08   ;     ;01   ;   219.000;15   ;     ;01   ;
06.2004  ;    23.000;14   ;     ;01   ;   126.000;01   ;     ;01   ;
07.2004  ;    17.600;17   ;20   ;03   ;   187.000;27   ;     ;01   ;
08.2004  ;    32.400;09   ;10   ;02   ;   266.000;31   ;     ;01   ;
09.2004  ;    65.600;18   ;     ;01   ;   290.000;01   ;     ;01   ;
10.2004  ;    12.600;31   ;     ;01   ;   137.000;01   ;     ;01   ;
11.2004  ;     9.310;30   ;     ;01   ;    12.500;01   ;     ;01   ;
12.2004  ;     0.460;31   ;     ;01   ;     9.050;01   ;     ;01   ;
01.2005  ;          ;02   ;31   ;30   ;     0.230;01   ;     ;01   ;
02.2005  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2005  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2005  ;          ;01   ;09   ;09   ;    19.300;30   ;     ;01   ;
05.2005  ;    24.600;01   ;     ;01   ;   119.000;31   ;     ;01   ;
06.2005  ;    54.400;07   ;     ;01   ;   299.000;18   ;     ;01   ;
07.2005  ;    29.200;31   ;     ;01   ;   170.000;07   ;     ;01   ;
08.2005  ;    28.600;01   ;07   ;05   ;   198.000;19   ;     ;01   ;
09.2005  ;    53.000;01   ;     ;01   ;   312.000;14   ;     ;01   ;
10.2005  ;    14.800;31   ;     ;01   ;    83.800;03   ;04   ;02   ;
11.2005  ;     5.680;30   ;     ;01   ;    14.500;01   ;     ;01   ;
12.2005  ;     0.370;31   ;     ;01   ;     5.450;01   ;     ;01   ;
01.2006  ;          ;05   ;31   ;27   ;     0.300;01   ;     ;01   ;
02.2006  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2006  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2006  ;          ;01   ;19   ;19   ;    13.800;30   ;     ;01   ;
05.2006  ;    18.700;01   ;     ;01   ;   282.000;06   ;     ;01   ;
06.2006  ;    35.600;15   ;     ;01   ;   133.000;29   ;     ;01   ;
07.2006  ;    47.400;03   ;     ;01   ;   435.000;25   ;     ;01   ;
08.2006  ;    46.700;05   ;     ;01   ;   415.000;11   ;     ;01   ;
09.2006  ;    63.500;30   ;     ;01   ;   193.000;03   ;     ;01   ;
10.2006  ;    10.300;31   ;     ;01   ;    62.800;08   ;     ;01   ;
11.2006  ;     0.640;30   ;     ;01   ;     9.980;01   ;     ;01   ;
12.2006  ;          ;02   ;31   ;30   ;     0.320;01   ;     ;01   ;
01.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
02.2007  ;          ;01   ;28   ;28   ;          ;01   ;28   ;28   ;
03.2007  ;          ;01   ;31   ;31   ;          ;01   ;31   ;31   ;
04.2007  ;          ;01   ;15   ;15   ;    91.100;30   ;     ;01   ;
05.2007  ;    58.600;18   ;19   ;02   ;   146.000;23   ;     ;01   ;
06.2007  ;    39.500;09   ;10   ;02   ;   447.000;16   ;     ;01   ;
07.2007  ;    90.400;04   ;     ;01   ;   744.000;18   ;     ;01   ;
08.2007  ;    60.000;26   ;     ;01   ;   318.000;01   ;     ;01   ;
09.2007  ;    76.800;30   ;     ;01   ;   320.000;04   ;     ;01   ;
10.2007  ;     8.400;28   ;     ;01   ;    76.800;01   ;     ;01   ;
11.2007  ;     7.700;30   ;     ;01   ;    11.900;01   ;     ;01   ;
12.2007  ;     3.200;31   ;     ;01   ;     7.560;01   ;     ;01   ;
01.2008  ;          ;22   ;31   ;10   ;     3.050;01   ;     ;01   ;
