Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
05.01.2000;       ;       ;01     ;
10.01.2000; 35    ; 19    ;01     ;
15.01.2000;       ;       ;01     ;
20.01.2000; 38    ; 23    ;01     ;
25.01.2000;       ;       ;01     ;
31.01.2000; 40    ; 21    ;01     ;
05.02.2000;       ;       ;01     ;
10.02.2000; 45    ; 19    ;01     ;
15.02.2000;       ;       ;01     ;
20.02.2000; 45    ; 15    ;01     ;
25.02.2000;       ;       ;01     ;
29.02.2000; 45    ; 15    ;01     ;
05.03.2000;       ;       ;01     ;
10.03.2000; 45    ;  6    ;01     ;
15.03.2000;       ;       ;01     ;
20.03.2000; 45    ;  5    ;01     ;
25.03.2000;       ;       ;01     ;
31.03.2000; 38    ;  2    ;01     ;
20.11.2000;  8    ;       ;01     ;
30.11.2000; 20    ; 10    ;01     ;
05.12.2000;       ;       ;01     ;
10.12.2000; 20    ;  1    ;01     ;
15.12.2000;       ;       ;01     ;
20.12.2000; 25    ;  5    ;01     ;
25.12.2000;       ;       ;01     ;
31.12.2000; 30    ; 12    ;01     ;
10.01.2001; 40    ; 10    ;01     ;
20.01.2001; 50    ; 15    ;01     ;
31.01.2001; 50    ; 18    ;01     ;
10.02.2001; 50    ; 20    ;01     ;
20.02.2001; 50    ; 20    ;01     ;
28.02.2001; 50    ; 17    ;01     ;
10.03.2001; 38    ; 10    ;01     ;
10.12.2001; 30    ;       ;01     ;
20.12.2001; 40    ;  5    ;01     ;
31.12.2001; 40    ; 10    ;01     ;
10.01.2002; 40    ; 10    ;01     ;
20.01.2002; 40    ; 10    ;01     ;
31.01.2002; 40    ; 15    ;01     ;
10.02.2002; 40    ; 15    ;01     ;
20.02.2002; 42    ; 17    ;01     ;
28.02.2002; 42    ; 18    ;01     ;
10.03.2002; 40    ; 10    ;01     ;
20.03.2002; 34    ;       ;01     ;
10.12.2002; 25    ;  2    ;01     ;
20.12.2002; 35    ;  3    ;01     ;
31.12.2002; 40    ;  3    ;01     ;
10.01.2003; 43    ;  1    ;01     ;
20.01.2003; 45    ; 10    ;01     ;
31.01.2003; 50    ; 22    ;01     ;
10.02.2003; 50    ; 20    ;01     ;
20.02.2003; 55    ; 20    ;01     ;
28.02.2003; 55    ; 20    ;01     ;
10.03.2003; 45    ; 10    ;01     ;
20.03.2003; 40    ;       ;01     ;
31.03.2003; 25    ;       ;01     ;
10.12.2003; 32    ;  3    ;01     ;
20.12.2003; 42    ;  4    ;01     ;
31.12.2003; 46    ;  4    ;01     ;
10.01.2004; 46    ;  5    ;01     ;
20.01.2004; 47    ; 14    ;01     ;
31.01.2004; 52    ; 20    ;01     ;
10.02.2004; 45    ; 38    ;01     ;
20.02.2004; 36    ; 30    ;01     ;
29.02.2004; 36    ; 30    ;01     ;
10.03.2004; 25    ; 10    ;01     ;
20.03.2004; 25    ; 10    ;01     ;
10.12.2004; 15    ;  5    ;01     ;
20.12.2004; 25    ;  8    ;01     ;
31.12.2004; 25    ; 18    ;01     ;
10.01.2005; 36    ; 17    ;01     ;
20.01.2005; 41    ; 18    ;01     ;
31.01.2005; 45    ; 20    ;01     ;
10.02.2005; 45    ; 18    ;01     ;
20.02.2005; 46    ; 18    ;01     ;
28.02.2005; 48    ; 28    ;01     ;
10.03.2005; 50    ; 25    ;01     ;
20.03.2005; 50    ; 16    ;01     ;
31.03.2005; 42    ; 12    ;01     ;
10.12.2005; 15    ;  2    ;01     ;
20.12.2005; 24    ;  2    ;01     ;
31.12.2005; 28    ;  2    ;01     ;
10.01.2006; 28    ;  3    ;01     ;
20.01.2006; 45    ;  8    ;01     ;
31.01.2006; 58    ;  8    ;01     ;
10.02.2006; 65    ; 12    ;01     ;
20.02.2006; 70    ; 18    ;01     ;
28.02.2006; 70    ; 25    ;01     ;
10.03.2006; 70    ; 25    ;01     ;
20.03.2006; 70    ; 11    ;01     ;
31.03.2006; 70    ; 10    ;01     ;
30.11.2006; 25    ;  3    ;01     ;
10.12.2006; 25    ;  1    ;01     ;
20.12.2006; 38    ;  1    ;01     ;
31.12.2006; 44    ; 10    ;01     ;
10.01.2007; 56    ;  8    ;01     ;
20.01.2007; 58    ;  8    ;01     ;
31.01.2007; 60    ;  8    ;01     ;
10.02.2007; 60    ; 10    ;01     ;
20.02.2007; 60    ; 14    ;01     ;
28.02.2007; 58    ; 16    ;01     ;
10.03.2007; 56    ; 35    ;01     ;
20.03.2007; 52    ; 42    ;01     ;
30.11.2007; 16    ;       ;01     ;
10.12.2007; 18    ;  1    ;01     ;
20.12.2007; 20    ;  1    ;01     ;
