Дата      ;Толщина;Высота ;Место  ;
          ;льда   ;снега  ;измер. ;
25.11.2010;       ;       ;02     ;
30.11.2010;       ;       ;02     ;
05.12.2010; 28    ; 13    ;02     ;
10.12.2010; 30    ; 12    ;02     ;
15.12.2010; 38    ; 15    ;02     ;
20.12.2010; 46    ; 15    ;02     ;
25.12.2010; 48    ; 17    ;02     ;
31.12.2010; 50    ; 20    ;02     ;
30.11.2012;       ;       ;02     ;
05.12.2012;       ;       ;02     ;
10.12.2012; 30    ;  5    ;02     ;
15.12.2012; 34    ;  7    ;02     ;
20.12.2012; 50    ;  7    ;02     ;
25.12.2012; 55    ;  7    ;02     ;
31.12.2012; 59    ;  8    ;02     ;
05.01.2013; 64    ;  8    ;02     ;
10.01.2013; 69    ;  9    ;02     ;
15.01.2013; 74    ;  9    ;02     ;
20.01.2013; 78    ;  9    ;02     ;
25.01.2013; 84    ; 15    ;02     ;
31.01.2013; 88    ; 15    ;02     ;
05.02.2013; 91    ; 18    ;02     ;
10.02.2013; 93    ; 17    ;02     ;
15.02.2013; 95    ; 20    ;02     ;
20.02.2013; 97    ; 21    ;02     ;
25.02.2013; 98    ; 20    ;02     ;
28.02.2013; 99    ; 20    ;02     ;
05.03.2013;100    ; 19    ;02     ;
10.03.2013;101    ; 20    ;02     ;
15.03.2013;102    ; 20    ;02     ;
20.03.2013;103    ; 21    ;02     ;
25.03.2013;104    ; 20    ;02     ;
31.03.2013;104    ; 18    ;02     ;
05.04.2013;       ;       ;02     ;
10.04.2013;       ;       ;02     ;
15.04.2013;       ;       ;02     ;
20.04.2013;       ;       ;02     ;
15.12.2013;       ;       ;02     ;
20.12.2013; 31    ; 17    ;02     ;
25.12.2013; 32    ; 18    ;02     ;
31.12.2013; 37    ; 17    ;02     ;
05.01.2014; 44    ; 17    ;02     ;
10.01.2014; 53    ; 19    ;02     ;
15.01.2014; 61    ; 18    ;02     ;
20.01.2014; 70    ; 18    ;02     ;
25.01.2014; 78    ; 19    ;02     ;
31.01.2014; 85    ; 20    ;02     ;
05.02.2014; 90    ; 22    ;02     ;
10.02.2014; 93    ; 21    ;02     ;
15.02.2014; 95    ; 20    ;02     ;
20.02.2014; 97    ; 19    ;02     ;
25.02.2014; 98    ; 18    ;02     ;
